	loss	accuracy	precision	recall	f1
62	28.366621	0.96875	0	0.0	0
63	28.375216	0.9921875	0	0.0	0
64	28.096457	0.96875	0	0.0	0
65	27.726498	0.9765625	0	0.0	0
66	28.137733	0.953125	0	0.0	0
67	28.238512	0.984375	0	0.0	0
68	28.730656	0.921875	0	0.0	0
69	28.044767	0.9765625	0	0.0	0
70	28.609661	0.9609375	0	0.0	0
71	27.323198	0.953125	0	0.0	0
72	28.448164	0.9609375	0	0.0	0
73	27.345734	0.96875	0	0.0	0
74	28.044321	0.9765625	0	0.0	0
0	46.29761	0.03125	0.03125	1.0	0.060606062
1	46.080296	0.0234375	0.0234375	1.0	0.045801528
2	46.12712	0.0390625	0.0390625	1.0	0.075187966
3	44.833046	0.0703125	0.0703125	1.0	0.13138686
4	45.64548	0.0234375	0.0234375	1.0	0.045801528
5	46.296165	0.03125	0.03125	1.0	0.060606062
6	45.459396	0.046875	0.046875	1.0	0.08955224
7	45.328365	0.03125	0.03125	1.0	0.060606062
8	44.371506	0.0390625	0.0390625	1.0	0.075187966
9	44.88647	0.0546875	0.0546875	1.0	0.1037037
10	44.325123	0.046875	0.046875	1.0	0.08955224
11	44.200676	0.03125	0.03125	1.0	0.060606062
12	44.062366	0.03125	0.03125	1.0	0.060606062
13	44.087265	0.03125	0.03125	1.0	0.060606062
14	44.11733	0.0625	0.0625	1.0	0.11764706
15	43.558884	0.0390625	0.0390625	1.0	0.075187966
16	43.739216	0.0234375	0.0234375	1.0	0.045801528
17	43.970108	0.046875	0.046875	1.0	0.08955224
18	44.05158	0.046875	0.046875	1.0	0.08955224
19	43.68558	0.03125	0.03125	1.0	0.060606062
20	43.617867	0.0234375	0.0234375	1.0	0.045801528
21	43.213676	0.03125	0.03125	1.0	0.060606062
22	42.834682	0.0390625	0.0390625	1.0	0.075187966
23	42.900425	0.0078125	0.0078125	1.0	0.015503876
24	42.79958	0.0703125	0.0703125	1.0	0.13138686
25	43.012836	0.03125	0.03125	1.0	0.060606062
26	42.637943	0.0546875	0.0546875	1.0	0.1037037
27	42.5379	0.046875	0.046875	1.0	0.08955224
28	42.825138	0.0	0.0	0	0
29	43.48475	0.015625	0.015625	1.0	0.03076923
30	42.52653	0.0234375	0.0234375	1.0	0.045801528
31	42.733036	0.0546875	0.0546875	1.0	0.1037037
32	42.705124	0.0234375	0.0234375	1.0	0.045801528
33	42.431705	0.0390625	0.0390625	1.0	0.075187966
34	42.339733	0.03125	0.03125	1.0	0.060606062
35	42.200527	0.0234375	0.0234375	1.0	0.045801528
36	42.529377	0.0390625	0.0390625	1.0	0.075187966
37	42.442265	0.015625	0.015625	1.0	0.03076923
38	42.698036	0.03125	0.03125	1.0	0.060606062
39	42.489983	0.0234375	0.0234375	1.0	0.045801528
40	42.408676	0.0390625	0.0390625	1.0	0.075187966
41	41.999504	0.0625	0.0625	1.0	0.11764706
42	42.612213	0.03125	0.03125	1.0	0.060606062
43	42.448505	0.0390625	0.0390625	1.0	0.075187966
44	41.562683	0.0234375	0.0234375	1.0	0.045801528
45	42.397346	0.0234375	0.0234375	1.0	0.045801528
46	41.89988	0.0234375	0.0234375	1.0	0.045801528
47	41.955868	0.03125	0.03125	1.0	0.060606062
48	42.6809	0.0234375	0.0234375	1.0	0.045801528
49	41.663284	0.0390625	0.0390625	1.0	0.075187966
50	41.72272	0.0390625	0.0390625	1.0	0.075187966
51	41.786366	0.0234375	0.0234375	1.0	0.045801528
52	41.784107	0.015625	0.015625	1.0	0.03076923
53	42.03091	0.0234375	0.0234375	1.0	0.045801528
54	41.41727	0.03125	0.03125	1.0	0.060606062
55	41.822464	0.046875	0.046875	1.0	0.08955224
56	41.390785	0.0234375	0.0234375	1.0	0.045801528
57	41.765194	0.0546875	0.0546875	1.0	0.1037037
58	41.827763	0.046875	0.046875	1.0	0.08955224
59	41.80238	0.078125	0.078125	1.0	0.14492753
60	41.95878	0.0390625	0.0390625	1.0	0.075187966
61	41.457737	0.0390625	0.0390625	1.0	0.075187966
62	41.66238	0.015625	0.015625	1.0	0.03076923
63	41.925194	0.03125	0.03125	1.0	0.060606062
64	41.896416	0.03125	0.03125	1.0	0.060606062
65	41.793015	0.0390625	0.0390625	1.0	0.075187966
66	40.596825	0.03125	0.03125	1.0	0.060606062
67	41.648266	0.0390625	0.0390625	1.0	0.075187966
68	41.30181	0.0390625	0.0390625	1.0	0.075187966
69	41.201336	0.96875	0	0.0	0
70	41.20112	0.046875	0.046875	1.0	0.08955224
71	41.363586	0.0546875	0.0546875	1.0	0.1037037
72	41.271877	0.0546875	0.0546875	1.0	0.1037037
73	41.36807	0.0234375	0.0234375	1.0	0.045801528
74	41.10644	0.03125	0.03125	1.0	0.060606062
