	loss	accuracy	precision	recall	f1
29	53.13088	0.1328125	0.018018018	0.5	0.03478261
30	52.87244	0.1484375	0.018018018	1.0	0.03539823
31	54.05745	0.1640625	0.05357143	0.85714287	0.10084034
32	52.749073	0.1796875	0.018691588	1.0	0.03669725
33	51.879856	0.1796875	0.028301887	0.6	0.05405405
34	52.226284	0.1953125	0.037383176	1.0	0.07207207
35	53.252728	0.171875	0.07017544	1.0	0.13114755
36	53.33934	0.1640625	0.036363635	0.8	0.069565214
37	52.762108	0.1796875	0.018691588	1.0	0.03669725
38	52.534355	0.203125	0.06422018	1.0	0.12068965
39	53.267475	0.1484375	0.018181818	0.6666667	0.03539823
40	53.069016	0.171875	0.027522936	1.0	0.05357143
41	52.93821	0.15625	0.027027028	1.0	0.05263158
42	53.029594	0.15625	0.044247787	1.0	0.084745765
43	52.279995	0.1328125	0.02631579	1.0	0.051282052
44	52.376247	0.171875	0.027777778	0.75	0.05357143
45	52.880768	0.1640625	0.045454547	0.71428573	0.08547008
46	53.43897	0.15625	0.069565214	0.8888889	0.12903225
47	54.19843	0.125	0.026086956	1.0	0.05084746
48	52.533386	0.1640625	0.036363635	0.8	0.069565214
49	53.630657	0.1484375	0.018018018	1.0	0.03539823
50	53.27044	0.1484375	0.027027028	0.75	0.052173916
51	52.046303	0.15625	0.009345794	0.33333334	0.018181818
52	53.156193	0.1640625	0.018518519	0.6666667	0.036036037
53	54.18562	0.1328125	0.02631579	1.0	0.051282052
54	54.812725	0.09375	0.017094018	0.6666667	0.033333335
55	52.32252	0.1484375	0.018018018	1.0	0.03539823
56	53.571365	0.109375	0.01724138	1.0	0.033898305
57	52.36059	0.171875	0.027522936	1.0	0.05357143
58	53.520008	0.109375	0.008695652	1.0	0.01724138
59	50.609783	0.21875	0.029411765	0.75	0.056603774
60	53.594456	0.1171875	0.01754386	0.6666667	0.034188032
61	54.87051	0.0703125	0.025	0.6	0.048
62	53.327877	0.1640625	0.036036037	1.0	0.06956522
63	50.718517	0.2109375	0.029126214	0.75	0.05607477
64	51.182358	0.1875	0.018867925	1.0	0.037037037
65	53.07026	0.1484375	0.04385965	1.0	0.084033616
66	51.617832	0.2109375	0.048076924	0.71428573	0.09009009
67	53.004223	0.15625	0.044247787	1.0	0.084745765
68	52.498486	0.1796875	0.045454547	1.0	0.08695653
69	52.97871	0.1015625	0.017094018	1.0	0.033613447
70	52.808434	0.125	0.0088495575	1.0	0.01754386
71	54.05039	0.1640625	0.077586204	1.0	0.144
72	53.50657	0.15625	0.069565214	0.8888889	0.12903225
73	52.556038	0.171875	0.045454547	0.8333333	0.0862069
74	51.779297	0.1484375	0.0091743115	0.5	0.018018018
0	58.567715	0.078125	0.078125	1.0	0.14492753
1	56.779053	0.0625	0.0625	1.0	0.11764706
2	56.19434	0.0234375	0.0234375	1.0	0.045801528
3	57.096275	0.0390625	0.0390625	1.0	0.075187966
4	56.497204	0.046875	0.046875	1.0	0.08955224
5	56.231197	0.046875	0.046875	1.0	0.08955224
6	57.358246	0.0703125	0.0703125	1.0	0.13138686
7	56.44194	0.015625	0.015625	1.0	0.03076923
8	55.08496	0.015625	0.015625	1.0	0.03076923
9	57.18171	0.0234375	0.0234375	1.0	0.045801528
10	55.651382	0.0234375	0.0234375	1.0	0.045801528
11	57.17526	0.0234375	0.0234375	1.0	0.045801528
12	56.411266	0.03125	0.03125	1.0	0.060606062
13	55.82827	0.046875	0.046875	1.0	0.08955224
14	55.767956	0.0390625	0.0390625	1.0	0.075187966
15	56.06276	0.0390625	0.0390625	1.0	0.075187966
16	55.435738	0.0625	0.0625	1.0	0.11764706
17	54.479893	0.0390625	0.0390625	1.0	0.075187966
18	55.644753	0.0390625	0.0390625	1.0	0.075187966
19	55.686108	0.03125	0.03125	1.0	0.060606062
20	55.55262	0.0234375	0.0234375	1.0	0.045801528
21	55.490185	0.03125	0.03125	1.0	0.060606062
22	55.1377	0.0546875	0.0546875	1.0	0.1037037
23	56.36688	0.015625	0.015625	1.0	0.03076923
24	54.276543	0.0546875	0.0546875	1.0	0.1037037
25	54.948246	0.03125	0.03125	1.0	0.060606062
26	55.494335	0.0390625	0.0390625	1.0	0.075187966
27	55.634445	0.03125	0.03125	1.0	0.060606062
28	55.059036	0.0234375	0.0234375	1.0	0.045801528
29	54.850933	0.03125	0.03125	1.0	0.060606062
30	55.865917	0.0234375	0.0234375	1.0	0.045801528
31	55.32517	0.0546875	0.0546875	1.0	0.1037037
32	55.176975	0.0078125	0.0078125	1.0	0.015503876
33	55.452538	0.0078125	0.0078125	1.0	0.015503876
34	54.520763	0.015625	0.015625	1.0	0.03076923
35	56.005707	0.0234375	0.0234375	1.0	0.045801528
36	53.88772	0.0234375	0.0234375	1.0	0.045801528
37	54.58463	0.046875	0.046875	1.0	0.08955224
38	54.65156	0.046875	0.046875	1.0	0.08955224
39	53.865704	0.0234375	0.0234375	1.0	0.045801528
40	55.08167	0.0546875	0.0546875	1.0	0.1037037
41	55.646427	0.0546875	0.0546875	1.0	0.1037037
42	54.842957	0.03125	0.03125	1.0	0.060606062
43	54.16753	0.046875	0.046875	1.0	0.08955224
44	54.999817	0.0390625	0.0390625	1.0	0.075187966
45	54.200523	0.03125	0.03125	1.0	0.060606062
46	55.038696	0.046875	0.046875	1.0	0.08955224
47	54.75369	0.046875	0.046875	1.0	0.08955224
48	54.37964	0.0546875	0.0546875	1.0	0.1037037
49	53.529625	0.0546875	0.0546875	1.0	0.1037037
50	55.21308	0.0703125	0.0703125	1.0	0.13138686
51	53.897095	0.0234375	0.0234375	1.0	0.045801528
52	54.90203	0.0234375	0.0234375	1.0	0.045801528
53	55.235935	0.015625	0.015625	1.0	0.03076923
54	55.3651	0.03125	0.03125	1.0	0.060606062
55	54.985973	0.0390625	0.0390625	1.0	0.075187966
56	55.888668	0.0390625	0.0390625	1.0	0.075187966
57	54.412865	0.0234375	0.0234375	1.0	0.045801528
58	54.238476	0.0390625	0.0390625	1.0	0.075187966
59	54.439613	0.015625	0.015625	1.0	0.03076923
60	55.46352	0.0390625	0.0390625	1.0	0.075187966
61	54.54804	0.03125	0.03125	1.0	0.060606062
62	52.611797	0.03125	0.03125	1.0	0.060606062
63	54.227512	0.0625	0.0625	1.0	0.11764706
64	55.77079	0.0625	0.0625	1.0	0.11764706
65	54.924603	0.0390625	0.0390625	1.0	0.075187966
66	55.104504	0.0390625	0.0390625	1.0	0.075187966
67	54.5037	0.015625	0.015625	1.0	0.03076923
68	55.275223	0.0546875	0.0546875	1.0	0.1037037
69	54.41238	0.0234375	0.0234375	1.0	0.045801528
70	54.216038	0.046875	0.046875	1.0	0.08955224
71	53.963715	0.0546875	0.0546875	1.0	0.1037037
72	53.87912	0.046875	0.046875	1.0	0.08955224
73	52.884113	0.0	0.0	0	0
74	54.626507	0.0546875	0.0546875	1.0	0.1037037
0	54.701447	0.03125	0.03125	1.0	0.060606062
1	54.234318	0.0	0.0	0	0
2	54.302246	0.03125	0.03125	1.0	0.060606062
3	53.82352	0.03125	0.03125	1.0	0.060606062
4	53.644722	0.015625	0.015625	1.0	0.03076923
5	54.218636	0.0625	0.0625	1.0	0.11764706
6	53.30386	0.0390625	0.0390625	1.0	0.075187966
7	54.16046	0.015625	0.015625	1.0	0.03076923
8	54.106865	0.0234375	0.0234375	1.0	0.045801528
9	54.054268	0.015625	0.015625	1.0	0.03076923
10	53.91619	0.0703125	0.0703125	1.0	0.13138686
11	53.94434	0.0390625	0.0390625	1.0	0.075187966
12	53.639236	0.0625	0.0625	1.0	0.11764706
13	52.07023	0.015625	0.015625	1.0	0.03076923
14	52.69238	0.03125	0.03125	1.0	0.060606062
15	52.732822	0.0234375	0.0234375	1.0	0.045801528
16	52.684265	0.015625	0.015625	1.0	0.03076923
17	53.18099	0.0546875	0.0546875	1.0	0.1037037
18	53.307907	0.0234375	0.0234375	1.0	0.045801528
19	53.968857	0.03125	0.03125	1.0	0.060606062
20	53.178616	0.0234375	0.0234375	1.0	0.045801528
21	52.41334	0.0078125	0.0078125	1.0	0.015503876
22	53.13437	0.046875	0.046875	1.0	0.08955224
23	53.27501	0.0390625	0.0390625	1.0	0.075187966
24	53.933453	0.0703125	0.0703125	1.0	0.13138686
25	53.389496	0.03125	0.03125	1.0	0.060606062
26	52.77247	0.0234375	0.0234375	1.0	0.045801528
27	52.321903	0.046875	0.046875	1.0	0.08955224
28	51.363552	0.0390625	0.0390625	1.0	0.075187966
29	51.986767	0.0234375	0.0234375	1.0	0.045801528
30	53.402664	0.0390625	0.0390625	1.0	0.075187966
31	52.590584	0.03125	0.03125	1.0	0.060606062
32	53.042164	0.0546875	0.0546875	1.0	0.1037037
33	52.46222	0.0546875	0.0546875	1.0	0.1037037
34	52.130543	0.0390625	0.0390625	1.0	0.075187966
35	51.640247	0.0390625	0.0390625	1.0	0.075187966
36	53.431866	0.015625	0.015625	1.0	0.03076923
37	52.627407	0.0390625	0.0390625	1.0	0.075187966
38	52.56719	0.046875	0.046875	1.0	0.08955224
39	52.580364	0.03125	0.03125	1.0	0.060606062
40	52.048393	0.0546875	0.0546875	1.0	0.1037037
41	52.84822	0.0625	0.0625	1.0	0.11764706
42	52.505497	0.0546875	0.0546875	1.0	0.1037037
43	51.86544	0.0546875	0.0546875	1.0	0.1037037
44	52.68664	0.0390625	0.0390625	1.0	0.075187966
45	54.11834	0.0546875	0.0546875	1.0	0.1037037
46	52.327408	0.03125	0.03125	1.0	0.060606062
47	52.20427	0.0625	0.0625	1.0	0.11764706
48	52.076008	0.03125	0.03125	1.0	0.060606062
49	52.16902	0.03125	0.03125	1.0	0.060606062
50	51.71803	0.03125	0.03125	1.0	0.060606062
51	52.64063	0.0234375	0.0234375	1.0	0.045801528
52	51.12315	0.03125	0.03125	1.0	0.060606062
53	52.286057	0.0390625	0.0390625	1.0	0.075187966
54	52.079185	0.0546875	0.0546875	1.0	0.1037037
55	51.73021	0.0234375	0.0234375	1.0	0.045801528
56	51.404625	0.0	0.0	0	0
57	53.07089	0.046875	0.046875	1.0	0.08955224
58	52.49529	0.03125	0.03125	1.0	0.060606062
59	51.10475	0.0234375	0.0234375	1.0	0.045801528
60	52.24199	0.0390625	0.0390625	1.0	0.075187966
61	52.609726	0.0703125	0.0703125	1.0	0.13138686
62	51.83556	0.0390625	0.0390625	1.0	0.075187966
63	52.546326	0.0390625	0.0390625	1.0	0.075187966
64	51.545765	0.0234375	0.0234375	1.0	0.045801528
65	52.365192	0.0390625	0.0390625	1.0	0.075187966
66	52.88761	0.046875	0.046875	1.0	0.08955224
67	51.10893	0.046875	0.046875	1.0	0.08955224
68	51.971756	0.0625	0.0625	1.0	0.11764706
69	51.759712	0.0625	0.0625	1.0	0.11764706
70	51.63646	0.015625	0.015625	1.0	0.03076923
71	50.968727	0.0390625	0.0390625	1.0	0.075187966
72	51.867195	0.0625	0.0625	1.0	0.11764706
73	52.302933	0.046875	0.046875	1.0	0.08955224
74	52.56073	0.03125	0.03125	1.0	0.060606062
0	52.18786	0.0703125	0.0703125	1.0	0.13138686
1	52.13052	0.046875	0.046875	1.0	0.08955224
2	51.86837	0.0078125	0.0078125	1.0	0.015503876
3	51.182438	0.0546875	0.0546875	1.0	0.1037037
4	50.550755	0.046875	0.046875	1.0	0.08955224
5	51.83037	0.046875	0.046875	1.0	0.08955224
6	51.59612	0.03125	0.03125	1.0	0.060606062
7	51.15496	0.0625	0.0625	1.0	0.11764706
8	51.67453	0.0703125	0.0703125	1.0	0.13138686
9	52.190243	0.046875	0.046875	1.0	0.08955224
10	51.94614	0.046875	0.046875	1.0	0.08955224
11	50.46695	0.0234375	0.0234375	1.0	0.045801528
12	51.78468	0.046875	0.046875	1.0	0.08955224
13	50.857067	0.0390625	0.0390625	1.0	0.075187966
14	50.3911	0.0390625	0.0390625	1.0	0.075187966
15	50.17536	0.0390625	0.0390625	1.0	0.075187966
16	49.89846	0.0234375	0.0234375	1.0	0.045801528
17	50.967854	0.0703125	0.0703125	1.0	0.13138686
18	50.955196	0.0390625	0.0390625	1.0	0.075187966
19	50.43177	0.03125	0.03125	1.0	0.060606062
20	50.911182	0.0234375	0.0234375	1.0	0.045801528
21	51.197124	0.0390625	0.0390625	1.0	0.075187966
22	49.068462	0.0234375	0.0234375	1.0	0.045801528
23	50.818657	0.0234375	0.0234375	1.0	0.045801528
24	50.576603	0.03125	0.03125	1.0	0.060606062
25	51.532455	0.046875	0.046875	1.0	0.08955224
26	50.769306	0.03125	0.03125	1.0	0.060606062
27	50.42682	0.015625	0.015625	1.0	0.03076923
28	50.68623	0.0390625	0.0390625	1.0	0.075187966
29	50.77554	0.015625	0.015625	1.0	0.03076923
30	50.38041	0.0234375	0.0234375	1.0	0.045801528
31	50.068806	0.0625	0.0625	1.0	0.11764706
32	51.15672	0.046875	0.046875	1.0	0.08955224
33	51.235165	0.0234375	0.0234375	1.0	0.045801528
34	50.807198	0.03125	0.03125	1.0	0.060606062
35	49.955235	0.03125	0.03125	1.0	0.060606062
36	49.96281	0.015625	0.015625	1.0	0.03076923
37	49.936424	0.0234375	0.0234375	1.0	0.045801528
38	49.62125	0.0390625	0.0390625	1.0	0.075187966
39	49.648678	0.0390625	0.0390625	1.0	0.075187966
40	50.086475	0.0390625	0.0390625	1.0	0.075187966
41	49.27693	0.0390625	0.0390625	1.0	0.075187966
42	50.158863	0.0234375	0.0234375	1.0	0.045801528
43	51.332806	0.03125	0.03125	1.0	0.060606062
44	49.71301	0.0546875	0.0546875	1.0	0.1037037
45	50.291496	0.0390625	0.0390625	1.0	0.075187966
46	51.11136	0.0234375	0.0234375	1.0	0.045801528
47	51.239773	0.03125	0.03125	1.0	0.060606062
48	49.969055	0.0390625	0.0390625	1.0	0.075187966
49	50.551224	0.03125	0.03125	1.0	0.060606062
50	49.974617	0.0390625	0.0390625	1.0	0.075187966
51	50.76057	0.0390625	0.0390625	1.0	0.075187966
52	50.448242	0.09375	0.09375	1.0	0.17142858
53	50.872543	0.015625	0.015625	1.0	0.03076923
54	49.927773	0.0390625	0.0390625	1.0	0.075187966
55	49.69636	0.015625	0.015625	1.0	0.03076923
56	51.063553	0.0234375	0.0234375	1.0	0.045801528
57	50.408134	0.0390625	0.0390625	1.0	0.075187966
58	49.2775	0.03125	0.03125	1.0	0.060606062
59	49.267235	0.046875	0.046875	1.0	0.08955224
60	49.636795	0.0546875	0.0546875	1.0	0.1037037
61	50.179474	0.0390625	0.0390625	1.0	0.075187966
62	49.725292	0.0390625	0.0390625	1.0	0.075187966
63	49.818295	0.0390625	0.0390625	1.0	0.075187966
64	51.05449	0.015625	0.015625	1.0	0.03076923
65	50.796806	0.015625	0.015625	1.0	0.03076923
66	50.285965	0.0859375	0.0859375	1.0	0.15827338
67	49.89485	0.015625	0.015625	1.0	0.03076923
68	49.185898	0.046875	0.046875	1.0	0.08955224
69	48.755226	0.03125	0.03125	1.0	0.060606062
70	50.727863	0.0390625	0.0390625	1.0	0.075187966
71	50.00183	0.03125	0.03125	1.0	0.060606062
72	50.456154	0.0390625	0.0390625	1.0	0.075187966
73	49.244854	0.046875	0.046875	1.0	0.08955224
74	49.541485	0.03125	0.03125	1.0	0.060606062
0	49.91	0.046875	0.046875	1.0	0.08955224
1	48.68071	0.0546875	0.0546875	1.0	0.1037037
2	48.584877	0.015625	0.015625	1.0	0.03076923
3	50.308018	0.0390625	0.0390625	1.0	0.075187966
4	49.864788	0.015625	0.015625	1.0	0.03076923
5	49.536613	0.0234375	0.0234375	1.0	0.045801528
6	49.310413	0.0625	0.0625	1.0	0.11764706
7	49.054047	0.046875	0.046875	1.0	0.08955224
8	48.79433	0.0234375	0.0234375	1.0	0.045801528
9	48.32453	0.015625	0.015625	1.0	0.03076923
10	49.188793	0.0234375	0.0234375	1.0	0.045801528
11	50.106525	0.0390625	0.0390625	1.0	0.075187966
12	49.83266	0.0078125	0.0078125	1.0	0.015503876
13	49.318333	0.03125	0.03125	1.0	0.060606062
14	49.302654	0.046875	0.046875	1.0	0.08955224
15	49.592537	0.0625	0.0625	1.0	0.11764706
16	48.860806	0.0234375	0.0234375	1.0	0.045801528
17	49.52047	0.0625	0.0625	1.0	0.11764706
18	49.512432	0.0390625	0.0390625	1.0	0.075187966
19	48.772873	0.015625	0.015625	1.0	0.03076923
20	48.43954	0.03125	0.03125	1.0	0.060606062
21	48.353504	0.0390625	0.0390625	1.0	0.075187966
22	48.17474	0.046875	0.046875	1.0	0.08955224
23	48.30103	0.03125	0.03125	1.0	0.060606062
24	48.606915	0.0390625	0.0390625	1.0	0.075187966
25	48.647476	0.03125	0.03125	1.0	0.060606062
26	48.857502	0.015625	0.015625	1.0	0.03076923
27	49.32908	0.0546875	0.0546875	1.0	0.1037037
28	48.88549	0.0390625	0.0390625	1.0	0.075187966
29	48.51756	0.015625	0.015625	1.0	0.03076923
30	48.318905	0.015625	0.015625	1.0	0.03076923
31	47.90295	0.0234375	0.0234375	1.0	0.045801528
32	47.492645	0.046875	0.046875	1.0	0.08955224
33	47.862965	0.0625	0.0625	1.0	0.11764706
34	48.18955	0.046875	0.046875	1.0	0.08955224
35	49.25219	0.0703125	0.0703125	1.0	0.13138686
36	47.98624	0.0234375	0.0234375	1.0	0.045801528
37	48.66081	0.0390625	0.0390625	1.0	0.075187966
38	48.347637	0.046875	0.046875	1.0	0.08955224
39	49.528885	0.03125	0.03125	1.0	0.060606062
40	48.074245	0.03125	0.03125	1.0	0.060606062
41	48.629524	0.0390625	0.0390625	1.0	0.075187966
42	48.50447	0.015625	0.015625	1.0	0.03076923
43	48.583096	0.0625	0.0625	1.0	0.11764706
44	48.85326	0.046875	0.046875	1.0	0.08955224
45	48.5294	0.0078125	0.0078125	1.0	0.015503876
46	48.081665	0.046875	0.046875	1.0	0.08955224
47	48.388477	0.0390625	0.0390625	1.0	0.075187966
48	49.388424	0.03125	0.03125	1.0	0.060606062
49	48.303654	0.0390625	0.0390625	1.0	0.075187966
50	47.47092	0.03125	0.03125	1.0	0.060606062
51	49.25209	0.046875	0.046875	1.0	0.08955224
52	48.640186	0.0390625	0.0390625	1.0	0.075187966
53	48.251656	0.078125	0.078125	1.0	0.14492753
54	47.911144	0.015625	0.015625	1.0	0.03076923
55	49.2237	0.046875	0.046875	1.0	0.08955224
56	48.83222	0.046875	0.046875	1.0	0.08955224
57	48.327003	0.0234375	0.0234375	1.0	0.045801528
58	48.55533	0.0546875	0.0546875	1.0	0.1037037
59	48.851562	0.015625	0.015625	1.0	0.03076923
60	49.57296	0.0703125	0.0703125	1.0	0.13138686
61	48.02231	0.0390625	0.0390625	1.0	0.075187966
62	48.271828	0.0234375	0.0234375	1.0	0.045801528
63	47.34723	0.0390625	0.0390625	1.0	0.075187966
64	49.24156	0.0390625	0.0390625	1.0	0.075187966
65	48.149094	0.0078125	0.0078125	1.0	0.015503876
66	48.111855	0.03125	0.03125	1.0	0.060606062
67	48.390785	0.0390625	0.0390625	1.0	0.075187966
68	49.490345	0.0703125	0.0703125	1.0	0.13138686
69	49.07406	0.0546875	0.0546875	1.0	0.1037037
70	48.36329	0.0703125	0.0703125	1.0	0.13138686
71	49.069954	0.0234375	0.0234375	1.0	0.045801528
72	48.35709	0.0234375	0.0234375	1.0	0.045801528
73	48.744827	0.0546875	0.0546875	1.0	0.1037037
74	47.70666	0.03125	0.03125	1.0	0.060606062
0	48.668648	0.03125	0.03125	1.0	0.060606062
1	48.77029	0.0390625	0.0390625	1.0	0.075187966
2	48.337875	0.0625	0.0625	1.0	0.11764706
3	48.370193	0.0390625	0.0390625	1.0	0.075187966
4	47.371723	0.0	0.0	0	0
5	47.343597	0.0234375	0.0234375	1.0	0.045801528
6	48.45963	0.0078125	0.0078125	1.0	0.015503876
7	48.35067	0.0625	0.0625	1.0	0.11764706
8	47.307205	0.03125	0.03125	1.0	0.060606062
9	47.717342	0.0390625	0.0390625	1.0	0.075187966
10	47.15413	0.046875	0.046875	1.0	0.08955224
11	48.02834	0.0390625	0.0390625	1.0	0.075187966
12	48.378773	0.046875	0.046875	1.0	0.08955224
13	47.114315	0.03125	0.03125	1.0	0.060606062
14	47.495037	0.0390625	0.0390625	1.0	0.075187966
15	47.09737	0.015625	0.015625	1.0	0.03076923
16	47.952072	0.0390625	0.0390625	1.0	0.075187966
17	46.913857	0.0234375	0.0234375	1.0	0.045801528
18	46.98803	0.03125	0.03125	1.0	0.060606062
19	47.410725	0.0078125	0.0078125	1.0	0.015503876
20	46.253185	0.015625	0.015625	1.0	0.03076923
21	47.569355	0.0625	0.0625	1.0	0.11764706
22	46.15857	0.046875	0.046875	1.0	0.08955224
23	47.308285	0.03125	0.03125	1.0	0.060606062
24	46.59139	0.0234375	0.0234375	1.0	0.045801528
25	47.425213	0.0234375	0.0234375	1.0	0.045801528
26	47.927433	0.0234375	0.0234375	1.0	0.045801528
27	48.010483	0.0390625	0.0390625	1.0	0.075187966
28	48.268784	0.0390625	0.0390625	1.0	0.075187966
29	48.83399	0.015625	0.015625	1.0	0.03076923
30	47.756332	0.03125	0.03125	1.0	0.060606062
31	47.07845	0.0390625	0.0390625	1.0	0.075187966
32	46.120155	0.0078125	0.0078125	1.0	0.015503876
33	46.721592	0.0234375	0.0234375	1.0	0.045801528
34	47.04138	0.0234375	0.0234375	1.0	0.045801528
35	48.187626	0.0390625	0.0390625	1.0	0.075187966
36	47.8325	0.0625	0.0625	1.0	0.11764706
37	47.027847	0.0625	0.0625	1.0	0.11764706
38	47.66124	0.015625	0.015625	1.0	0.03076923
39	47.921707	0.0390625	0.0390625	1.0	0.075187966
40	47.483994	0.046875	0.046875	1.0	0.08955224
41	48.332184	0.0390625	0.0390625	1.0	0.075187966
42	48.31438	0.015625	0.015625	1.0	0.03076923
43	47.833694	0.0546875	0.0546875	1.0	0.1037037
44	47.136448	0.0390625	0.0390625	1.0	0.075187966
45	46.5353	0.0546875	0.0546875	1.0	0.1037037
46	46.207096	0.046875	0.046875	1.0	0.08955224
47	47.622353	0.0625	0.0625	1.0	0.11764706
