	accuracy	precision	recall	f1
894	1.0	inf	inf	inf
895	0.875	inf	0.0	inf
896	1.0	inf	inf	inf
897	0.875	inf	0.0	inf
898	1.0	inf	inf	inf
899	1.0	inf	inf	inf
900	1.0	inf	inf	inf
901	1.0	inf	inf	inf
902	1.0	inf	inf	inf
903	0.875	inf	0.0	inf
904	1.0	inf	inf	inf
905	1.0	inf	inf	inf
906	0.875	inf	0.0	inf
907	0.875	inf	0.0	inf
908	1.0	inf	inf	inf
909	1.0	inf	inf	inf
910	1.0	inf	inf	inf
911	1.0	inf	inf	inf
912	1.0	inf	inf	inf
913	0.75	inf	0.0	inf
914	1.0	inf	inf	inf
915	1.0	inf	inf	inf
916	1.0	inf	inf	inf
917	1.0	inf	inf	inf
918	0.875	inf	0.0	inf
919	1.0	inf	inf	inf
920	1.0	inf	inf	inf
921	0.875	inf	0.0	inf
922	0.875	inf	0.0	inf
923	1.0	inf	inf	inf
924	1.0	inf	inf	inf
925	1.0	inf	inf	inf
926	1.0	inf	inf	inf
927	1.0	inf	inf	inf
928	0.875	inf	0.0	inf
929	1.0	inf	inf	inf
930	1.0	inf	inf	inf
931	1.0	inf	inf	inf
932	1.0	inf	inf	inf
933	0.875	inf	0.0	inf
934	1.0	inf	inf	inf
935	1.0	inf	inf	inf
936	1.0	inf	inf	inf
937	1.0	inf	inf	inf
938	1.0	inf	inf	inf
939	1.0	inf	inf	inf
940	1.0	inf	inf	inf
941	1.0	inf	inf	inf
942	1.0	inf	inf	inf
943	1.0	inf	inf	inf
944	1.0	inf	inf	inf
945	0.875	inf	0.0	inf
946	1.0	inf	inf	inf
947	1.0	inf	inf	inf
948	1.0	inf	inf	inf
949	1.0	inf	inf	inf
950	1.0	inf	inf	inf
951	1.0	inf	inf	inf
952	1.0	inf	inf	inf
953	1.0	inf	inf	inf
954	0.875	inf	0.0	inf
955	0.875	inf	0.0	inf
956	1.0	inf	inf	inf
957	1.0	inf	inf	inf
958	0.875	inf	0.0	inf
959	1.0	inf	inf	inf
960	1.0	inf	inf	inf
961	0.875	inf	0.0	inf
962	1.0	inf	inf	inf
963	0.875	inf	0.0	inf
964	1.0	inf	inf	inf
965	1.0	inf	inf	inf
966	1.0	inf	inf	inf
967	1.0	inf	inf	inf
968	1.0	inf	inf	inf
969	1.0	inf	inf	inf
970	0.875	inf	0.0	inf
971	0.875	inf	0.0	inf
972	1.0	inf	inf	inf
973	1.0	inf	inf	inf
974	1.0	inf	inf	inf
975	0.875	inf	0.0	inf
976	1.0	inf	inf	inf
977	1.0	inf	inf	inf
978	1.0	inf	inf	inf
979	1.0	inf	inf	inf
980	1.0	inf	inf	inf
981	1.0	inf	inf	inf
982	1.0	inf	inf	inf
983	1.0	inf	inf	inf
984	1.0	inf	inf	inf
985	1.0	inf	inf	inf
986	1.0	inf	inf	inf
987	1.0	inf	inf	inf
988	0.875	inf	0.0	inf
989	1.0	inf	inf	inf
990	0.875	inf	0.0	inf
991	1.0	inf	inf	inf
992	0.875	inf	0.0	inf
993	1.0	inf	inf	inf
994	1.0	inf	inf	inf
995	1.0	inf	inf	inf
996	0.875	inf	0.0	inf
997	1.0	inf	inf	inf
998	1.0	inf	inf	inf
999	1.0	inf	inf	inf
1000	1.0	inf	inf	inf
1001	1.0	inf	inf	inf
1002	1.0	inf	inf	inf
1003	1.0	inf	inf	inf
1004	1.0	inf	inf	inf
1005	0.875	inf	0.0	inf
1006	1.0	inf	inf	inf
1007	1.0	inf	inf	inf
1008	1.0	inf	inf	inf
1009	1.0	inf	inf	inf
1010	1.0	inf	inf	inf
1011	0.75	inf	0.0	inf
1012	1.0	inf	inf	inf
1013	1.0	inf	inf	inf
1014	0.875	inf	0.0	inf
1015	1.0	inf	inf	inf
1016	1.0	inf	inf	inf
1017	1.0	inf	inf	inf
1018	0.875	inf	0.0	inf
1019	1.0	inf	inf	inf
1020	1.0	inf	inf	inf
1021	0.875	inf	0.0	inf
1022	1.0	inf	inf	inf
1023	1.0	inf	inf	inf
1024	0.875	inf	0.0	inf
1025	1.0	inf	inf	inf
1026	1.0	inf	inf	inf
1027	0.875	inf	0.0	inf
1028	1.0	inf	inf	inf
1029	1.0	inf	inf	inf
1030	1.0	inf	inf	inf
1031	1.0	inf	inf	inf
1032	1.0	inf	inf	inf
1033	0.875	inf	0.0	inf
1034	1.0	inf	inf	inf
1035	1.0	inf	inf	inf
1036	1.0	inf	inf	inf
1037	1.0	inf	inf	inf
1038	1.0	inf	inf	inf
1039	1.0	inf	inf	inf
1040	1.0	inf	inf	inf
1041	0.875	inf	0.0	inf
1042	1.0	inf	inf	inf
1043	1.0	inf	inf	inf
1044	1.0	inf	inf	inf
1045	1.0	inf	inf	inf
1046	0.875	inf	0.0	inf
1047	1.0	inf	inf	inf
1048	1.0	inf	inf	inf
1049	1.0	inf	inf	inf
1050	1.0	inf	inf	inf
1051	0.875	inf	0.0	inf
1052	0.875	inf	0.0	inf
1053	1.0	inf	inf	inf
1054	0.875	inf	0.0	inf
1055	1.0	inf	inf	inf
1056	1.0	inf	inf	inf
1057	1.0	inf	inf	inf
1058	1.0	inf	inf	inf
1059	1.0	inf	inf	inf
1060	1.0	inf	inf	inf
1061	1.0	inf	inf	inf
1062	1.0	inf	inf	inf
1063	1.0	inf	inf	inf
1064	0.875	inf	0.0	inf
1065	1.0	inf	inf	inf
1066	1.0	inf	inf	inf
1067	1.0	inf	inf	inf
1068	1.0	inf	inf	inf
1069	0.875	inf	0.0	inf
1070	0.875	inf	0.0	inf
1071	0.875	inf	0.0	inf
1072	1.0	inf	inf	inf
1073	1.0	inf	inf	inf
1074	1.0	inf	inf	inf
1075	0.875	inf	0.0	inf
1076	1.0	inf	inf	inf
1077	1.0	inf	inf	inf
1078	1.0	inf	inf	inf
1079	1.0	inf	inf	inf
1080	1.0	inf	inf	inf
1081	1.0	inf	inf	inf
1082	1.0	inf	inf	inf
1083	0.875	inf	0.0	inf
1084	1.0	inf	inf	inf
1085	1.0	inf	inf	inf
1086	0.875	inf	0.0	inf
1087	1.0	inf	inf	inf
1088	0.875	0.0	inf	inf
1089	1.0	inf	inf	inf
1090	0.875	inf	0.0	inf
1091	1.0	inf	inf	inf
1092	1.0	inf	inf	inf
1093	1.0	inf	inf	inf
1094	1.0	inf	inf	inf
1095	1.0	inf	inf	inf
1096	1.0	inf	inf	inf
1097	1.0	inf	inf	inf
1098	0.75	inf	0.0	inf
1099	1.0	inf	inf	inf
1100	1.0	inf	inf	inf
1101	1.0	inf	inf	inf
1102	0.875	inf	0.0	inf
1103	1.0	inf	inf	inf
1104	1.0	inf	inf	inf
1105	1.0	inf	inf	inf
1106	1.0	inf	inf	inf
1107	0.5	inf	0.0	inf
1108	0.875	inf	0.0	inf
1109	0.875	inf	0.0	inf
1110	1.0	inf	inf	inf
1111	1.0	inf	inf	inf
1112	0.875	inf	0.0	inf
1113	0.875	inf	0.0	inf
1114	1.0	inf	inf	inf
1115	1.0	inf	inf	inf
1116	1.0	inf	inf	inf
1117	1.0	inf	inf	inf
1118	0.875	inf	0.0	inf
1119	1.0	inf	inf	inf
1120	1.0	inf	inf	inf
1121	0.875	inf	0.0	inf
1122	1.0	inf	inf	inf
1123	1.0	inf	inf	inf
1124	1.0	inf	inf	inf
1125	0.75	inf	0.0	inf
1126	1.0	inf	inf	inf
1127	1.0	inf	inf	inf
1128	0.875	inf	0.0	inf
1129	1.0	inf	inf	inf
1130	0.875	inf	0.0	inf
1131	1.0	inf	inf	inf
1132	1.0	inf	inf	inf
1133	1.0	inf	inf	inf
1134	1.0	inf	inf	inf
1135	1.0	inf	inf	inf
1136	1.0	inf	inf	inf
1137	1.0	inf	inf	inf
1138	1.0	inf	inf	inf
1139	1.0	inf	inf	inf
1140	1.0	inf	inf	inf
1141	1.0	inf	inf	inf
1142	1.0	inf	inf	inf
1143	1.0	inf	inf	inf
1144	1.0	inf	inf	inf
1145	1.0	inf	inf	inf
1146	1.0	inf	inf	inf
1147	1.0	inf	inf	inf
1148	1.0	inf	inf	inf
1149	1.0	inf	inf	inf
1150	1.0	inf	inf	inf
1151	0.875	inf	0.0	inf
1152	0.875	inf	0.0	inf
1153	1.0	inf	inf	inf
1154	1.0	inf	inf	inf
1155	1.0	inf	inf	inf
1156	1.0	inf	inf	inf
1157	1.0	inf	inf	inf
1158	0.875	inf	0.0	inf
1159	1.0	inf	inf	inf
1160	1.0	inf	inf	inf
1161	1.0	inf	inf	inf
1162	0.875	inf	0.0	inf
1163	0.875	inf	0.0	inf
1164	1.0	inf	inf	inf
1165	0.875	0.0	inf	inf
1166	1.0	inf	inf	inf
1167	1.0	inf	inf	inf
1168	0.875	inf	0.0	inf
1169	0.875	inf	0.0	inf
1170	1.0	inf	inf	inf
1171	1.0	inf	inf	inf
1172	0.875	inf	0.0	inf
1173	1.0	inf	inf	inf
1174	0.875	inf	0.0	inf
1175	1.0	inf	inf	inf
1176	0.875	inf	0.0	inf
1177	1.0	inf	inf	inf
1178	1.0	inf	inf	inf
1179	1.0	inf	inf	inf
1180	1.0	inf	inf	inf
1181	0.875	0.0	inf	inf
1182	1.0	inf	inf	inf
1183	0.875	inf	0.0	inf
1184	1.0	inf	inf	inf
1185	0.875	inf	0.0	inf
1186	1.0	inf	inf	inf
1187	0.875	inf	0.0	inf
1188	0.875	inf	0.0	inf
1189	1.0	inf	inf	inf
1190	1.0	inf	inf	inf
1191	1.0	inf	inf	inf
1192	1.0	inf	inf	inf
1193	0.875	inf	0.0	inf
1194	1.0	inf	inf	inf
1195	1.0	inf	inf	inf
1196	1.0	inf	inf	inf
1197	1.0	inf	inf	inf
1198	0.875	inf	0.0	inf
1199	1.0	inf	inf	inf
1200	1.0	inf	inf	inf
1201	1.0	inf	inf	inf
1202	1.0	inf	inf	inf
1203	1.0	inf	inf	inf
1204	0.875	inf	0.0	inf
1205	1.0	inf	inf	inf
1206	1.0	inf	inf	inf
1207	0.875	inf	0.0	inf
1208	1.0	inf	inf	inf
1209	0.875	inf	0.0	inf
1210	1.0	inf	inf	inf
1211	1.0	inf	inf	inf
1212	1.0	inf	inf	inf
1213	1.0	inf	inf	inf
1214	1.0	inf	inf	inf
1215	0.875	inf	0.0	inf
1216	1.0	inf	inf	inf
1217	0.875	inf	0.0	inf
1218	0.875	inf	0.0	inf
1219	1.0	inf	inf	inf
1220	1.0	inf	inf	inf
1221	1.0	inf	inf	inf
1222	1.0	inf	inf	inf
1223	1.0	inf	inf	inf
1224	1.0	inf	inf	inf
1225	0.875	inf	0.0	inf
1226	1.0	inf	inf	inf
1227	0.875	inf	0.0	inf
1228	1.0	inf	inf	inf
1229	1.0	inf	inf	inf
1230	1.0	inf	inf	inf
1231	1.0	inf	inf	inf
1232	1.0	inf	inf	inf
1233	0.875	inf	0.0	inf
1234	1.0	inf	inf	inf
1235	0.875	inf	0.0	inf
1236	1.0	inf	inf	inf
1237	1.0	inf	inf	inf
1238	1.0	inf	inf	inf
1239	1.0	inf	inf	inf
1240	1.0	inf	inf	inf
1241	1.0	inf	inf	inf
1242	1.0	inf	inf	inf
1243	1.0	inf	inf	inf
1244	1.0	inf	inf	inf
1245	1.0	inf	inf	inf
1246	1.0	inf	inf	inf
1247	0.875	inf	0.0	inf
1248	1.0	inf	inf	inf
1249	1.0	inf	inf	inf
1250	0.875	inf	0.0	inf
1251	0.875	inf	0.0	inf
1252	0.875	inf	0.0	inf
1253	1.0	inf	inf	inf
1254	1.0	inf	inf	inf
1255	1.0	inf	inf	inf
1256	1.0	inf	inf	inf
1257	1.0	inf	inf	inf
1258	1.0	inf	inf	inf
1259	0.875	inf	0.0	inf
1260	0.75	inf	0.0	inf
1261	0.875	inf	0.0	inf
1262	0.875	inf	0.0	inf
1263	1.0	inf	inf	inf
1264	1.0	inf	inf	inf
1265	1.0	inf	inf	inf
1266	1.0	inf	inf	inf
1267	1.0	inf	inf	inf
1268	1.0	inf	inf	inf
1269	0.875	inf	0.0	inf
1270	1.0	inf	inf	inf
1271	1.0	inf	inf	inf
1272	1.0	inf	inf	inf
1273	1.0	inf	inf	inf
1274	1.0	inf	inf	inf
1275	1.0	inf	inf	inf
1276	0.75	inf	0.0	inf
1277	1.0	inf	inf	inf
1278	0.875	inf	0.0	inf
1279	1.0	inf	inf	inf
1280	1.0	inf	inf	inf
1281	1.0	inf	inf	inf
1282	1.0	inf	inf	inf
1283	1.0	inf	inf	inf
1284	1.0	inf	inf	inf
1285	1.0	inf	inf	inf
1286	0.625	inf	0.0	inf
1287	1.0	inf	inf	inf
1288	1.0	inf	inf	inf
1289	1.0	inf	inf	inf
1290	1.0	inf	inf	inf
1291	1.0	inf	inf	inf
1292	0.875	inf	0.0	inf
1293	1.0	inf	inf	inf
1294	1.0	inf	inf	inf
1295	0.875	inf	0.0	inf
1296	1.0	inf	inf	inf
1297	0.875	inf	0.0	inf
1298	0.875	inf	0.0	inf
1299	1.0	inf	inf	inf
1300	1.0	inf	inf	inf
1301	1.0	inf	inf	inf
1302	1.0	inf	inf	inf
1303	1.0	inf	inf	inf
1304	1.0	inf	inf	inf
1305	1.0	inf	inf	inf
1306	1.0	inf	inf	inf
1307	1.0	inf	inf	inf
1308	0.875	inf	0.0	inf
1309	1.0	inf	inf	inf
1310	1.0	inf	inf	inf
1311	1.0	inf	inf	inf
1312	1.0	inf	inf	inf
1313	1.0	inf	inf	inf
1314	0.875	inf	0.0	inf
1315	0.875	inf	0.0	inf
1316	0.875	inf	0.0	inf
1317	1.0	inf	inf	inf
1318	1.0	inf	inf	inf
1319	1.0	inf	inf	inf
1320	1.0	inf	inf	inf
1321	1.0	inf	inf	inf
1322	1.0	inf	inf	inf
1323	1.0	inf	inf	inf
1324	1.0	inf	inf	inf
1325	1.0	inf	inf	inf
1326	0.875	inf	0.0	inf
1327	1.0	inf	inf	inf
1328	0.875	inf	0.0	inf
1329	1.0	inf	inf	inf
1330	1.0	inf	inf	inf
1331	1.0	inf	inf	inf
1332	0.875	inf	0.0	inf
1333	1.0	inf	inf	inf
1334	1.0	inf	inf	inf
1335	0.875	inf	0.0	inf
1336	1.0	inf	inf	inf
1337	0.875	inf	0.0	inf
1338	1.0	inf	inf	inf
1339	0.875	inf	0.0	inf
1340	1.0	inf	inf	inf
1341	1.0	inf	inf	inf
1342	1.0	inf	inf	inf
1343	1.0	inf	inf	inf
1344	1.0	inf	inf	inf
1345	1.0	inf	inf	inf
1346	1.0	inf	inf	inf
1347	1.0	inf	inf	inf
1348	0.875	inf	0.0	inf
1349	1.0	inf	inf	inf
1350	1.0	inf	inf	inf
1351	1.0	inf	inf	inf
1352	1.0	inf	inf	inf
1353	1.0	inf	inf	inf
1354	0.875	inf	0.0	inf
1355	1.0	inf	inf	inf
1356	0.875	inf	0.0	inf
1357	1.0	inf	inf	inf
1358	1.0	inf	inf	inf
1359	1.0	inf	inf	inf
1360	1.0	inf	inf	inf
1361	1.0	inf	inf	inf
1362	1.0	inf	inf	inf
1363	1.0	inf	inf	inf
1364	0.875	inf	0.0	inf
1365	1.0	inf	inf	inf
1366	0.875	inf	0.0	inf
1367	1.0	inf	inf	inf
1368	1.0	inf	inf	inf
1369	1.0	inf	inf	inf
1370	0.875	inf	0.0	inf
1371	0.875	inf	0.0	inf
1372	1.0	inf	inf	inf
1373	0.875	inf	0.0	inf
1374	1.0	inf	inf	inf
1375	1.0	inf	inf	inf
1376	1.0	inf	inf	inf
1377	1.0	inf	inf	inf
1378	1.0	inf	inf	inf
1379	1.0	inf	inf	inf
1380	1.0	inf	inf	inf
1381	1.0	inf	inf	inf
1382	0.875	inf	0.0	inf
1383	1.0	inf	inf	inf
1384	0.875	inf	0.0	inf
1385	1.0	inf	inf	inf
1386	1.0	inf	inf	inf
1387	0.75	inf	0.0	inf
1388	1.0	inf	inf	inf
1389	1.0	inf	inf	inf
1390	1.0	inf	inf	inf
1391	0.875	inf	0.0	inf
1392	1.0	inf	inf	inf
1393	1.0	inf	inf	inf
1394	0.875	inf	0.0	inf
1395	1.0	inf	inf	inf
1396	1.0	inf	inf	inf
1397	1.0	inf	inf	inf
1398	0.875	inf	0.0	inf
1399	0.875	inf	0.0	inf
1400	1.0	inf	inf	inf
1401	0.75	inf	0.0	inf
1402	1.0	inf	inf	inf
1403	1.0	inf	inf	inf
1404	1.0	inf	inf	inf
1405	1.0	inf	inf	inf
1406	1.0	inf	inf	inf
1407	0.875	inf	0.0	inf
1408	1.0	inf	inf	inf
1409	1.0	inf	inf	inf
1410	0.875	inf	0.0	inf
1411	1.0	inf	inf	inf
1412	1.0	inf	inf	inf
1413	1.0	inf	inf	inf
1414	1.0	inf	inf	inf
1415	1.0	inf	inf	inf
1416	1.0	inf	inf	inf
1417	0.875	inf	0.0	inf
1418	1.0	inf	inf	inf
1419	1.0	inf	inf	inf
1420	1.0	inf	inf	inf
1421	1.0	inf	inf	inf
1422	1.0	inf	inf	inf
1423	1.0	inf	inf	inf
1424	1.0	inf	inf	inf
1425	1.0	inf	inf	inf
1426	1.0	inf	inf	inf
1427	1.0	inf	inf	inf
1428	1.0	inf	inf	inf
1429	1.0	inf	inf	inf
1430	1.0	inf	inf	inf
1431	1.0	inf	inf	inf
1432	1.0	inf	inf	inf
1433	1.0	inf	inf	inf
1434	1.0	inf	inf	inf
1435	0.875	inf	0.0	inf
1436	0.75	inf	0.0	inf
1437	1.0	inf	inf	inf
1438	0.875	inf	0.0	inf
1439	1.0	inf	inf	inf
1440	0.875	inf	0.0	inf
1441	1.0	inf	inf	inf
1442	1.0	inf	inf	inf
1443	1.0	inf	inf	inf
1444	0.875	inf	0.0	inf
1445	1.0	inf	inf	inf
1446	0.875	inf	0.0	inf
1447	1.0	inf	inf	inf
1448	1.0	inf	inf	inf
1449	0.875	inf	0.0	inf
1450	1.0	inf	inf	inf
1451	1.0	inf	inf	inf
1452	1.0	inf	inf	inf
1453	0.875	inf	0.0	inf
1454	1.0	inf	inf	inf
1455	1.0	inf	inf	inf
1456	0.875	inf	0.0	inf
1457	0.875	inf	0.0	inf
1458	1.0	inf	inf	inf
1459	1.0	inf	inf	inf
1460	0.875	inf	0.0	inf
1461	0.875	inf	0.0	inf
1462	1.0	inf	inf	inf
1463	1.0	inf	inf	inf
1464	0.875	inf	0.0	inf
1465	1.0	inf	inf	inf
1466	1.0	inf	inf	inf
1467	1.0	inf	inf	inf
1468	1.0	inf	inf	inf
1469	0.875	inf	0.0	inf
1470	0.875	inf	0.0	inf
1471	1.0	inf	inf	inf
1472	1.0	inf	inf	inf
1473	1.0	inf	inf	inf
1474	1.0	inf	inf	inf
1475	0.875	inf	0.0	inf
1476	0.875	inf	0.0	inf
1477	1.0	inf	inf	inf
1478	1.0	inf	inf	inf
1479	1.0	inf	inf	inf
1480	1.0	inf	inf	inf
1481	0.75	inf	0.0	inf
1482	1.0	inf	inf	inf
1483	1.0	inf	inf	inf
1484	1.0	inf	inf	inf
1485	0.875	inf	0.0	inf
1486	1.0	inf	inf	inf
1487	0.875	inf	0.0	inf
1488	1.0	inf	inf	inf
1489	1.0	inf	inf	inf
1490	1.0	inf	inf	inf
1491	1.0	inf	inf	inf
1492	1.0	inf	inf	inf
1493	1.0	inf	inf	inf
1494	1.0	inf	inf	inf
1495	1.0	inf	inf	inf
1496	1.0	inf	inf	inf
1497	1.0	inf	inf	inf
1498	1.0	inf	inf	inf
1499	1.0	inf	inf	inf
1500	1.0	inf	inf	inf
1501	1.0	inf	inf	inf
1502	0.875	inf	0.0	inf
1503	1.0	inf	inf	inf
1504	1.0	inf	inf	inf
1505	1.0	inf	inf	inf
1506	1.0	inf	inf	inf
1507	0.75	inf	0.0	inf
1508	1.0	inf	inf	inf
1509	1.0	inf	inf	inf
1510	1.0	inf	inf	inf
1511	1.0	inf	inf	inf
1512	0.875	inf	0.0	inf
1513	1.0	inf	inf	inf
1514	1.0	inf	inf	inf
1515	1.0	inf	inf	inf
1516	0.875	inf	0.0	inf
1517	1.0	inf	inf	inf
1518	1.0	inf	inf	inf
1519	0.875	inf	0.0	inf
1520	0.875	inf	0.0	inf
1521	1.0	inf	inf	inf
1522	1.0	inf	inf	inf
1523	0.75	inf	0.0	inf
1524	0.875	inf	0.0	inf
1525	1.0	inf	inf	inf
1526	1.0	inf	inf	inf
1527	0.625	inf	0.0	inf
1528	1.0	inf	inf	inf
1529	0.875	inf	0.0	inf
1530	0.875	inf	0.0	inf
1531	1.0	inf	inf	inf
1532	1.0	inf	inf	inf
1533	1.0	inf	inf	inf
1534	0.875	inf	0.0	inf
1535	1.0	inf	inf	inf
1536	1.0	inf	inf	inf
1537	1.0	inf	inf	inf
1538	1.0	inf	inf	inf
1539	1.0	inf	inf	inf
1540	1.0	inf	inf	inf
1541	0.875	inf	0.0	inf
1542	1.0	inf	inf	inf
1543	1.0	inf	inf	inf
1544	1.0	inf	inf	inf
1545	1.0	inf	inf	inf
1546	0.875	inf	0.0	inf
1547	1.0	inf	inf	inf
1548	1.0	inf	inf	inf
1549	1.0	inf	inf	inf
1550	1.0	inf	inf	inf
1551	0.75	inf	0.0	inf
1552	0.875	inf	0.0	inf
1553	1.0	inf	inf	inf
1554	1.0	inf	inf	inf
1555	1.0	inf	inf	inf
1556	1.0	inf	inf	inf
1557	1.0	inf	inf	inf
1558	1.0	inf	inf	inf
1559	1.0	inf	inf	inf
1560	0.875	inf	0.0	inf
1561	0.875	inf	0.0	inf
1562	1.0	inf	inf	inf
1563	1.0	inf	inf	inf
1564	0.875	inf	0.0	inf
1565	0.875	inf	0.0	inf
1566	0.875	inf	0.0	inf
1567	0.875	inf	0.0	inf
1568	1.0	inf	inf	inf
1569	0.875	inf	0.0	inf
1570	1.0	inf	inf	inf
1571	1.0	inf	inf	inf
1572	0.875	inf	0.0	inf
1573	1.0	inf	inf	inf
1574	1.0	inf	inf	inf
1575	1.0	inf	inf	inf
1576	1.0	inf	inf	inf
1577	1.0	inf	inf	inf
1578	1.0	inf	inf	inf
1579	1.0	inf	inf	inf
1580	1.0	inf	inf	inf
1581	0.875	inf	0.0	inf
1582	1.0	inf	inf	inf
1583	0.75	inf	0.0	inf
1584	1.0	inf	inf	inf
1585	1.0	inf	inf	inf
1586	1.0	inf	inf	inf
1587	1.0	inf	inf	inf
1588	0.875	inf	0.0	inf
1589	1.0	inf	inf	inf
1590	0.875	inf	0.0	inf
1591	1.0	inf	inf	inf
1592	1.0	inf	inf	inf
1593	1.0	inf	inf	inf
1594	0.875	inf	0.0	inf
1595	1.0	inf	inf	inf
1596	1.0	inf	inf	inf
1597	1.0	inf	inf	inf
1598	0.875	inf	0.0	inf
1599	1.0	inf	inf	inf
1600	1.0	inf	inf	inf
1601	1.0	inf	inf	inf
1602	1.0	inf	inf	inf
1603	0.75	inf	0.0	inf
1604	0.875	inf	0.0	inf
1605	1.0	inf	inf	inf
1606	1.0	inf	inf	inf
1607	1.0	inf	inf	inf
1608	1.0	inf	inf	inf
1609	1.0	inf	inf	inf
1610	1.0	inf	inf	inf
1611	1.0	inf	inf	inf
1612	1.0	inf	inf	inf
1613	0.875	inf	0.0	inf
1614	0.875	inf	0.0	inf
1615	0.875	inf	0.0	inf
1616	0.875	inf	0.0	inf
1617	0.875	inf	0.0	inf
1618	0.875	inf	0.0	inf
1619	1.0	inf	inf	inf
1620	1.0	inf	inf	inf
1621	1.0	inf	inf	inf
1622	1.0	inf	inf	inf
1623	1.0	inf	inf	inf
1624	1.0	inf	inf	inf
1625	1.0	inf	inf	inf
1626	1.0	inf	inf	inf
1627	1.0	inf	inf	inf
1628	1.0	inf	inf	inf
1629	1.0	inf	inf	inf
1630	1.0	inf	inf	inf
1631	1.0	inf	inf	inf
1632	1.0	inf	inf	inf
1633	1.0	inf	inf	inf
1634	1.0	inf	inf	inf
1635	1.0	inf	inf	inf
1636	1.0	inf	inf	inf
1637	1.0	inf	inf	inf
1638	1.0	inf	inf	inf
1639	1.0	inf	inf	inf
1640	1.0	inf	inf	inf
1641	1.0	inf	inf	inf
1642	1.0	inf	inf	inf
1643	1.0	inf	inf	inf
1644	1.0	inf	inf	inf
1645	1.0	inf	inf	inf
1646	0.875	inf	0.0	inf
1647	1.0	inf	inf	inf
1648	1.0	inf	inf	inf
1649	1.0	inf	inf	inf
1650	0.875	inf	0.0	inf
1651	1.0	inf	inf	inf
1652	0.875	inf	0.0	inf
1653	1.0	inf	inf	inf
1654	1.0	inf	inf	inf
1655	1.0	inf	inf	inf
1656	1.0	inf	inf	inf
1657	1.0	inf	inf	inf
1658	1.0	inf	inf	inf
1659	1.0	inf	inf	inf
1660	1.0	inf	inf	inf
1661	1.0	inf	inf	inf
1662	1.0	inf	inf	inf
1663	1.0	inf	inf	inf
1664	0.875	inf	0.0	inf
1665	1.0	inf	inf	inf
1666	0.875	inf	0.0	inf
1667	1.0	inf	inf	inf
1668	1.0	inf	inf	inf
1669	1.0	inf	inf	inf
1670	1.0	inf	inf	inf
1671	1.0	inf	inf	inf
1672	1.0	inf	inf	inf
1673	1.0	inf	inf	inf
1674	1.0	inf	inf	inf
1675	1.0	inf	inf	inf
1676	1.0	inf	inf	inf
1677	1.0	inf	inf	inf
1678	1.0	inf	inf	inf
1679	1.0	inf	inf	inf
1680	1.0	inf	inf	inf
1681	1.0	inf	inf	inf
1682	1.0	inf	inf	inf
1683	0.875	inf	0.0	inf
1684	1.0	inf	inf	inf
1685	1.0	inf	inf	inf
1686	1.0	inf	inf	inf
1687	1.0	inf	inf	inf
1688	1.0	inf	inf	inf
1689	1.0	inf	inf	inf
1690	1.0	inf	inf	inf
1691	1.0	inf	inf	inf
1692	1.0	inf	inf	inf
1693	1.0	inf	inf	inf
1694	0.875	inf	0.0	inf
1695	0.75	inf	0.0	inf
1696	1.0	inf	inf	inf
1697	1.0	inf	inf	inf
1698	1.0	inf	inf	inf
1699	1.0	inf	inf	inf
1700	1.0	inf	inf	inf
1701	1.0	inf	inf	inf
1702	0.875	inf	0.0	inf
1703	1.0	inf	inf	inf
1704	1.0	inf	inf	inf
1705	1.0	inf	inf	inf
1706	1.0	inf	inf	inf
1707	1.0	inf	inf	inf
1708	1.0	inf	inf	inf
1709	0.875	inf	0.0	inf
1710	1.0	inf	inf	inf
1711	1.0	inf	inf	inf
1712	1.0	inf	inf	inf
1713	1.0	inf	inf	inf
1714	1.0	inf	inf	inf
1715	0.875	inf	0.0	inf
1716	1.0	inf	inf	inf
1717	1.0	inf	inf	inf
1718	1.0	inf	inf	inf
1719	1.0	inf	inf	inf
1720	1.0	inf	inf	inf
1721	1.0	inf	inf	inf
1722	1.0	inf	inf	inf
1723	0.875	inf	0.0	inf
1724	1.0	inf	inf	inf
1725	1.0	inf	inf	inf
1726	1.0	inf	inf	inf
1727	1.0	inf	inf	inf
1728	1.0	inf	inf	inf
1729	1.0	inf	inf	inf
1730	1.0	inf	inf	inf
1731	0.875	inf	0.0	inf
1732	1.0	inf	inf	inf
1733	1.0	inf	inf	inf
1734	1.0	inf	inf	inf
1735	0.875	inf	0.0	inf
1736	1.0	inf	inf	inf
1737	1.0	inf	inf	inf
1738	0.875	inf	0.0	inf
1739	1.0	inf	inf	inf
1740	0.875	inf	0.0	inf
1741	1.0	inf	inf	inf
1742	0.875	inf	0.0	inf
1743	1.0	inf	inf	inf
1744	0.875	inf	0.0	inf
1745	1.0	inf	inf	inf
1746	0.75	inf	0.0	inf
1747	1.0	inf	inf	inf
1748	1.0	inf	inf	inf
1749	1.0	inf	inf	inf
1750	0.875	inf	0.0	inf
1751	1.0	inf	inf	inf
1752	1.0	inf	inf	inf
1753	1.0	inf	inf	inf
1754	1.0	inf	inf	inf
1755	1.0	inf	inf	inf
1756	1.0	inf	inf	inf
1757	0.875	inf	0.0	inf
1758	1.0	inf	inf	inf
1759	0.75	inf	0.0	inf
1760	1.0	inf	inf	inf
