	accuracy	precision	recall	f1
283	0.015625	1.0	0.015625	0.03076923
284	0.015625	1.0	0.015625	0.03076923
285	0.0078125	1.0	0.0078125	0.015503876
286	0.015625	1.0	0.015625	0.03076923
287	0.03125	1.0	0.03125	0.060606062
288	0.0234375	1.0	0.0234375	0.045801528
289	0.015625	1.0	0.015625	0.03076923
290	0.0078125	1.0	0.0078125	0.015503876
291	0.015625	1.0	0.015625	0.03076923
292	0.0234375	1.0	0.0234375	0.045801528
293	0.0078125	1.0	0.0078125	0.015503876
294	0.0078125	1.0	0.0078125	0.015503876
295	0.0078125	1.0	0.0078125	0.015503876
296	0.0	inf	0.0	inf
297	0.0	inf	0.0	inf
298	0.0234375	1.0	0.0234375	0.045801528
299	0.0078125	1.0	0.0078125	0.015503876
300	0.0234375	1.0	0.0234375	0.045801528
301	0.015625	1.0	0.015625	0.03076923
302	0.015625	1.0	0.015625	0.03076923
303	0.0078125	1.0	0.0078125	0.015503876
304	0.0078125	1.0	0.0078125	0.015503876
305	0.0	inf	0.0	inf
306	0.015625	1.0	0.015625	0.03076923
307	0.0	inf	0.0	inf
308	0.0234375	1.0	0.0234375	0.045801528
309	0.0078125	1.0	0.0078125	0.015503876
310	0.0	inf	0.0	inf
311	0.0234375	1.0	0.0234375	0.045801528
312	0.0078125	1.0	0.0078125	0.015503876
313	0.0234375	1.0	0.0234375	0.045801528
314	0.03125	1.0	0.03125	0.060606062
315	0.015625	1.0	0.015625	0.03076923
316	0.015625	1.0	0.015625	0.03076923
317	0.0078125	1.0	0.0078125	0.015503876
318	0.0078125	1.0	0.0078125	0.015503876
319	0.0078125	1.0	0.0078125	0.015503876
320	0.0078125	1.0	0.0078125	0.015503876
321	0.0078125	1.0	0.0078125	0.015503876
322	0.0078125	1.0	0.0078125	0.015503876
323	0.0078125	1.0	0.0078125	0.015503876
324	0.015625	1.0	0.015625	0.03076923
325	0.0	inf	0.0	inf
326	0.015625	1.0	0.015625	0.03076923
327	0.015625	1.0	0.015625	0.03076923
328	0.0078125	1.0	0.0078125	0.015503876
329	0.03125	1.0	0.03125	0.060606062
330	0.0	inf	0.0	inf
