	accuracy	precision	recall	f1
753	0.25	0.14285715	1.0	0.25
754	0.0	0.0	inf	inf
755	0.0	0.0	inf	inf
756	0.1875	0.071428575	1.0	0.13333334
757	0.0625	0.0	inf	inf
758	0.125	0.06666667	1.0	0.125
759	0.125	0.0	0.0	nan
760	0.125	0.06666667	1.0	0.125
761	0.25	0.14285715	1.0	0.25
762	0.0625	0.0625	1.0	0.11764706
763	0.0625	0.071428575	0.33333334	0.11764707
764	0.0625	0.0625	1.0	0.11764706
765	0.1875	0.071428575	1.0	0.13333334
766	0.0625	0.0	inf	inf
767	0.25	0.07692308	1.0	0.14285713
768	0.0625	0.0	inf	inf
769	0.0	0.0	inf	inf
770	0.0	0.0	0.0	nan
771	0.0	0.0	inf	inf
772	0.125	0.0	inf	inf
773	0.1875	0.071428575	1.0	0.13333334
774	0.0625	0.0	inf	inf
775	0.25	0.14285715	1.0	0.25
776	0.0625	0.0	0.0	nan
777	0.0625	0.0	inf	inf
778	0.0	0.0	inf	inf
779	0.0	0.0	inf	inf
780	0.125	0.071428575	0.5	0.125
781	0.0	0.0	inf	inf
782	0.125	0.071428575	0.5	0.125
783	0.0625	0.0	0.0	nan
784	0.0625	0.0625	1.0	0.11764706
785	0.0625	0.0	inf	inf
786	0.125	0.06666667	1.0	0.125
787	0.0625	0.0	inf	inf
788	0.0	0.0	inf	inf
789	0.0	0.0	inf	inf
790	0.125	0.06666667	1.0	0.125
791	0.25	0.14285715	1.0	0.25
792	0.0	0.0	inf	inf
793	0.0	0.0	inf	inf
794	0.0625	0.0625	1.0	0.11764706
795	0.125	0.06666667	1.0	0.125
796	0.0	0.0	inf	inf
797	0.1875	0.071428575	1.0	0.13333334
798	0.0	0.0	inf	inf
799	0.0625	0.0625	1.0	0.11764706
800	0.125	0.0	inf	inf
801	0.1875	0.13333334	1.0	0.23529413
802	0.1875	0.071428575	1.0	0.13333334
803	0.125	0.0	inf	inf
804	0.0625	0.0	inf	inf
805	0.1875	0.0	inf	inf
806	0.25	0.07692308	1.0	0.14285713
807	0.1875	0.13333334	1.0	0.23529413
808	0.1875	0.13333334	1.0	0.23529413
809	0.3125	0.083333336	1.0	0.15384616
810	0.1875	0.0	inf	inf
811	0.0625	0.0	inf	inf
812	0.0625	0.0	inf	inf
813	0.0	0.0	inf	inf
814	0.0625	0.0	inf	inf
815	0.0	0.0	inf	inf
816	0.0	0.0	inf	inf
817	0.0	0.0	inf	inf
818	0.0	0.0	inf	inf
819	0.0625	0.0	inf	inf
820	0.125	0.0	inf	inf
821	0.0	0.0	inf	inf
822	0.125	0.0	inf	inf
823	0.125	0.0	0.0	nan
824	0.0625	0.0	inf	inf
825	0.125	0.06666667	1.0	0.125
826	0.1875	0.071428575	1.0	0.13333334
827	0.0	0.0	inf	inf
828	0.125	0.0	inf	inf
829	0.125	0.0	inf	inf
830	0.0	0.0	inf	inf
831	0.0625	0.0	inf	inf
832	0.1875	0.071428575	1.0	0.13333334
833	0.125	0.06666667	1.0	0.125
834	0.0	0.0	inf	inf
835	0.0625	0.0	inf	inf
836	0.0	0.0	inf	inf
837	0.0	0.0	inf	inf
838	0.0625	0.0	inf	inf
839	0.0625	0.0	inf	inf
840	0.1875	0.0	inf	inf
841	0.25	0.07692308	1.0	0.14285713
842	0.0625	0.0	inf	inf
843	0.0625	0.0	inf	inf
844	0.1875	0.0	inf	inf
845	0.0625	0.0	inf	inf
846	0.125	0.0	inf	inf
847	0.125	0.13333334	0.6666667	0.22222224
848	0.125	0.0	inf	inf
849	0.0	0.0	inf	inf
850	0.0	0.0	inf	inf
851	0.25	0.07692308	1.0	0.14285713
852	0.125	0.0	inf	inf
853	0.0	0.0	inf	inf
854	0.1875	0.071428575	1.0	0.13333334
855	0.0625	0.0	inf	inf
856	0.125	0.0	inf	inf
857	0.1875	0.071428575	1.0	0.13333334
858	0.125	0.0	inf	inf
859	0.0	0.0	inf	inf
860	0.0	0.0	inf	inf
861	0.1875	0.071428575	1.0	0.13333334
862	0.1875	0.0	inf	inf
863	0.1875	0.0	inf	inf
864	0.0625	0.0	inf	inf
865	0.0625	0.0625	1.0	0.11764706
866	0.0	0.0	inf	inf
867	0.0625	0.0625	1.0	0.11764706
868	0.125	0.0	inf	inf
869	0.1875	0.071428575	1.0	0.13333334
870	0.125	0.06666667	1.0	0.125
871	0.0625	0.0	0.0	nan
872	0.1875	0.071428575	1.0	0.13333334
873	0.1875	0.13333334	1.0	0.23529413
874	0.0	0.0	inf	inf
875	0.1875	0.071428575	1.0	0.13333334
876	0.0	0.0	inf	inf
877	0.125	0.0	inf	inf
878	0.125	0.06666667	1.0	0.125
879	0.3125	0.15384616	1.0	0.26666668
880	0.125	0.06666667	1.0	0.125
881	0.0625	0.0	inf	inf
882	0.0625	0.0	inf	inf
883	0.0625	0.0	inf	inf
884	0.125	0.0	0.0	nan
885	0.125	0.0	inf	inf
886	0.125	0.06666667	1.0	0.125
887	0.0625	0.0	inf	inf
888	0.0	0.0	inf	inf
889	0.1875	0.071428575	1.0	0.13333334
890	0.25	0.14285715	1.0	0.25
891	0.125	0.0	0.0	nan
892	0.125	0.06666667	1.0	0.125
893	0.125	0.0	inf	inf
894	0.0625	0.0	inf	inf
895	0.25	0.14285715	1.0	0.25
896	0.125	0.0	inf	inf
897	0.1875	0.071428575	1.0	0.13333334
898	0.1875	0.13333334	1.0	0.23529413
899	0.0625	0.0	inf	inf
900	0.125	0.06666667	1.0	0.125
901	0.1875	0.13333334	1.0	0.23529413
902	0.125	0.125	1.0	0.22222222
903	0.0625	0.0625	1.0	0.11764706
904	0.0	0.0	inf	inf
905	0.0	0.0	inf	inf
906	0.0	0.0	0.0	nan
907	0.0	0.0	inf	inf
908	0.125	0.0	inf	inf
909	0.125	0.0	inf	inf
910	0.0625	0.06666667	0.5	0.11764707
911	0.1875	0.1875	1.0	0.31578946
912	0.0625	0.0	inf	inf
913	0.125	0.06666667	1.0	0.125
914	0.1875	0.0	inf	inf
915	0.0625	0.0625	1.0	0.11764706
916	0.125	0.06666667	1.0	0.125
917	0.0	0.0	inf	inf
918	0.0625	0.0	0.0	nan
919	0.0625	0.0	0.0	nan
920	0.0	0.0	inf	inf
921	0.125	0.0	inf	inf
922	0.125	0.06666667	1.0	0.125
923	0.0625	0.0	inf	inf
924	0.0	0.0	inf	inf
925	0.125	0.06666667	1.0	0.125
926	0.0	0.0	inf	inf
927	0.125	0.06666667	1.0	0.125
928	0.125	0.06666667	1.0	0.125
929	0.125	0.06666667	1.0	0.125
930	0.125	0.06666667	1.0	0.125
931	0.0625	0.0	inf	inf
932	0.0	0.0	inf	inf
933	0.0625	0.0	0.0	nan
934	0.0	0.0	inf	inf
935	0.0625	0.0	0.0	nan
936	0.1875	0.071428575	1.0	0.13333334
937	0.0625	0.0	inf	inf
938	0.125	0.071428575	0.5	0.125
939	0.0625	0.0	inf	inf
940	0.0	0.0	inf	inf
941	0.125	0.0	inf	inf
942	0.1875	0.13333334	1.0	0.23529413
943	0.0625	0.0	inf	inf
944	0.0	0.0	inf	inf
945	0.1875	0.071428575	1.0	0.13333334
946	0.125	0.0	inf	inf
947	0.0	0.0	inf	inf
948	0.0625	0.0625	1.0	0.11764706
949	0.0	0.0	inf	inf
950	0.1875	0.071428575	1.0	0.13333334
951	0.1875	0.13333334	1.0	0.23529413
952	0.125	0.0	inf	inf
953	0.25	0.07692308	1.0	0.14285713
954	0.0625	0.0	inf	inf
955	0.0625	0.0	inf	inf
956	0.0	0.0	0.0	nan
957	0.0	0.0	inf	inf
958	0.0625	0.0625	1.0	0.11764706
959	0.0	0.0	inf	inf
960	0.0625	0.0	inf	inf
961	0.0	0.0	inf	inf
962	0.1875	0.071428575	1.0	0.13333334
963	0.0625	0.0625	1.0	0.11764706
964	0.0625	0.0	inf	inf
965	0.0625	0.0	inf	inf
966	0.25	0.07692308	1.0	0.14285713
967	0.0625	0.0	inf	inf
968	0.1875	0.0	inf	inf
969	0.0	0.0	inf	inf
970	0.125	0.06666667	1.0	0.125
971	0.0625	0.0	inf	inf
972	0.0625	0.0	inf	inf
973	0.125	0.0	inf	inf
974	0.125	0.071428575	0.5	0.125
975	0.1875	0.071428575	1.0	0.13333334
976	0.0625	0.0625	1.0	0.11764706
977	0.0	0.0	inf	inf
978	0.1875	0.071428575	1.0	0.13333334
979	0.25	0.14285715	1.0	0.25
980	0.0625	0.0	inf	inf
981	0.1875	0.0	inf	inf
982	0.125	0.0	inf	inf
983	0.25	0.0	0.0	nan
984	0.1875	0.071428575	1.0	0.13333334
985	0.1875	0.0	inf	inf
986	0.1875	0.071428575	1.0	0.13333334
987	0.25	0.07692308	1.0	0.14285713
988	0.0625	0.06666667	0.5	0.11764707
989	0.0625	0.0	inf	inf
990	0.0	0.0	inf	inf
991	0.1875	0.0	inf	inf
992	0.0	0.0	inf	inf
993	0.0625	0.0	inf	inf
994	0.0	0.0	inf	inf
995	0.0625	0.0	inf	inf
996	0.1875	0.071428575	1.0	0.13333334
997	0.125	0.06666667	1.0	0.125
998	0.0	0.0	inf	inf
999	0.0	0.0	inf	inf
1000	0.0625	0.0625	1.0	0.11764706
1001	0.0625	0.0	inf	inf
1002	0.1875	0.071428575	1.0	0.13333334
1003	0.0625	0.0625	1.0	0.11764706
1004	0.125	0.06666667	1.0	0.125
1005	0.0625	0.0	inf	inf
1006	0.1875	0.13333334	1.0	0.23529413
1007	0.1875	0.13333334	1.0	0.23529413
1008	0.0	0.0	inf	inf
1009	0.0	0.0	inf	inf
1010	0.0625	0.0625	1.0	0.11764706
1011	0.0625	0.0625	1.0	0.11764706
1012	0.125	0.06666667	1.0	0.125
1013	0.0	0.0	inf	inf
1014	0.125	0.06666667	1.0	0.125
1015	0.0625	0.0	inf	inf
1016	0.125	0.06666667	1.0	0.125
1017	0.0625	0.0	inf	inf
1018	0.1875	0.0	inf	inf
1019	0.0625	0.0	inf	inf
1020	0.125	0.0	inf	inf
1021	0.1875	0.071428575	1.0	0.13333334
1022	0.125	0.071428575	0.5	0.125
1023	0.0625	0.0625	1.0	0.11764706
1024	0.125	0.06666667	1.0	0.125
1025	0.0	0.0	inf	inf
1026	0.0625	0.0	inf	inf
1027	0.0625	0.0	inf	inf
1028	0.25	0.14285715	1.0	0.25
1029	0.125	0.0	inf	inf
1030	0.125	0.0	inf	inf
1031	0.0625	0.0	inf	inf
1032	0.125	0.0	inf	inf
1033	0.0	0.0	inf	inf
1034	0.1875	0.0	inf	inf
1035	0.125	0.0	inf	inf
1036	0.3125	0.21428572	1.0	0.3529412
1037	0.0625	0.0	inf	inf
1038	0.0625	0.0625	1.0	0.11764706
1039	0.1875	0.071428575	1.0	0.13333334
1040	0.25	0.07692308	1.0	0.14285713
1041	0.125	0.06666667	1.0	0.125
1042	0.0625	0.0	inf	inf
1043	0.125	0.0	inf	inf
1044	0.0	0.0	inf	inf
1045	0.0625	0.0	inf	inf
1046	0.1875	0.071428575	1.0	0.13333334
1047	0.125	0.06666667	1.0	0.125
1048	0.375	0.0	inf	inf
1049	0.125	0.0	0.0	nan
1050	0.0	0.0	inf	inf
1051	0.0	0.0	inf	inf
1052	0.125	0.06666667	1.0	0.125
1053	0.1875	0.071428575	1.0	0.13333334
1054	0.0625	0.0	inf	inf
1055	0.0625	0.0	inf	inf
1056	0.0	0.0	inf	inf
1057	0.0	0.0	inf	inf
1058	0.1875	0.071428575	1.0	0.13333334
1059	0.125	0.06666667	1.0	0.125
1060	0.0625	0.0625	1.0	0.11764706
1061	0.0	0.0	inf	inf
1062	0.125	0.0	inf	inf
1063	0.0625	0.0	inf	inf
1064	0.1875	0.071428575	1.0	0.13333334
1065	0.125	0.0	inf	inf
1066	0.125	0.0	inf	inf
1067	0.125	0.0	inf	inf
1068	0.125	0.125	1.0	0.22222222
1069	0.125	0.06666667	1.0	0.125
1070	0.0	0.0	inf	inf
1071	0.0625	0.0625	1.0	0.11764706
1072	0.125	0.125	1.0	0.22222222
1073	0.125	0.0	inf	inf
1074	0.0625	0.0625	1.0	0.11764706
1075	0.125	0.0	inf	inf
1076	0.0	0.0	0.0	nan
1077	0.0625	0.0	inf	inf
1078	0.1875	0.071428575	1.0	0.13333334
1079	0.0	0.0	inf	inf
1080	0.125	0.125	1.0	0.22222222
1081	0.125	0.06666667	1.0	0.125
1082	0.0625	0.0	inf	inf
1083	0.125	0.06666667	1.0	0.125
1084	0.25	0.07692308	1.0	0.14285713
1085	0.125	0.06666667	1.0	0.125
1086	0.1875	0.071428575	1.0	0.13333334
1087	0.125	0.125	1.0	0.22222222
1088	0.125	0.06666667	1.0	0.125
1089	0.1875	0.13333334	1.0	0.23529413
1090	0.125	0.0	inf	inf
1091	0.1875	0.071428575	1.0	0.13333334
1092	0.25	0.07692308	1.0	0.14285713
1093	0.125	0.06666667	1.0	0.125
1094	0.125	0.07692308	0.33333334	0.12500001
1095	0.125	0.06666667	1.0	0.125
1096	0.125	0.125	1.0	0.22222222
1097	0.125	0.0	inf	inf
1098	0.0625	0.0	inf	inf
1099	0.1875	0.071428575	1.0	0.13333334
1100	0.0	0.0	inf	inf
1101	0.0625	0.0	inf	inf
1102	0.25	0.14285715	1.0	0.25
1103	0.0	0.0	0.0	nan
1104	0.1875	0.0	inf	inf
1105	0.0625	0.0	inf	inf
1106	0.25	0.0	inf	inf
1107	0.1875	0.0	inf	inf
1108	0.125	0.0	inf	inf
1109	0.0625	0.0	inf	inf
1110	0.25	0.083333336	0.5	0.14285715
1111	0.0	0.0	inf	inf
1112	0.0625	0.0	inf	inf
1113	0.125	0.06666667	1.0	0.125
1114	0.0625	0.0625	1.0	0.11764706
1115	0.0	0.0	inf	inf
1116	0.1875	0.13333334	1.0	0.23529413
1117	0.125	0.13333334	0.6666667	0.22222224
1118	0.125	0.0	inf	inf
1119	0.125	0.125	1.0	0.22222222
1120	0.1875	0.071428575	1.0	0.13333334
1121	0.125	0.06666667	1.0	0.125
1122	0.125	0.0	inf	inf
1123	0.0625	0.0	inf	inf
1124	0.0	0.0	inf	inf
1125	0.0	0.0	inf	inf
1126	0.0625	0.0625	1.0	0.11764706
1127	0.125	0.0	inf	inf
1128	0.3125	0.21428572	1.0	0.3529412
1129	0.0625	0.0	inf	inf
1130	0.1875	0.13333334	1.0	0.23529413
1131	0.25	0.0	inf	inf
1132	0.0625	0.0	inf	inf
1133	0.0	0.0	inf	inf
1134	0.1875	0.071428575	1.0	0.13333334
1135	0.0625	0.0	inf	inf
1136	0.0625	0.0	inf	inf
1137	0.25	0.14285715	1.0	0.25
1138	0.25	0.07692308	1.0	0.14285713
1139	0.1875	0.13333334	1.0	0.23529413
1140	0.0625	0.0	inf	inf
1141	0.125	0.06666667	1.0	0.125
1142	0.0625	0.0	inf	inf
1143	0.0	0.0	inf	inf
1144	0.125	0.0	inf	inf
1145	0.125	0.0	inf	inf
1146	0.0625	0.0625	1.0	0.11764706
1147	0.0	0.0	inf	inf
1148	0.0625	0.0	inf	inf
1149	0.125	0.0	0.0	nan
1150	0.0	0.0	inf	inf
1151	0.0625	0.0	0.0	nan
1152	0.125	0.06666667	1.0	0.125
1153	0.0625	0.0	0.0	nan
1154	0.125	0.0	inf	inf
1155	0.1875	0.071428575	1.0	0.13333334
1156	0.0	0.0	inf	inf
1157	0.0	0.0	inf	inf
1158	0.0	0.0	inf	inf
1159	0.0	0.0	inf	inf
1160	0.125	0.06666667	1.0	0.125
1161	0.0625	0.0	inf	inf
1162	0.0625	0.0	inf	inf
1163	0.125	0.06666667	1.0	0.125
1164	0.125	0.0	inf	inf
1165	0.0	0.0	inf	inf
1166	0.0625	0.0625	1.0	0.11764706
1167	0.0625	0.0	inf	inf
1168	0.1875	0.071428575	1.0	0.13333334
1169	0.1875	0.0	inf	inf
1170	0.0	0.0	inf	inf
1171	0.125	0.0	inf	inf
1172	0.25	0.07692308	1.0	0.14285713
1173	0.0625	0.0625	1.0	0.11764706
1174	0.0625	0.0	inf	inf
1175	0.125	0.0	inf	inf
1176	0.1875	0.071428575	1.0	0.13333334
1177	0.1875	0.0	inf	inf
1178	0.0	0.0	inf	inf
1179	0.125	0.06666667	1.0	0.125
1180	0.0625	0.0625	1.0	0.11764706
1181	0.1875	0.071428575	1.0	0.13333334
1182	0.25	0.07692308	1.0	0.14285713
1183	0.0625	0.0	inf	inf
1184	0.125	0.0	inf	inf
1185	0.0625	0.0625	1.0	0.11764706
1186	0.25	0.083333336	0.5	0.14285715
1187	0.1875	0.07692308	0.5	0.13333334
1188	0.0625	0.0	inf	inf
1189	0.125	0.06666667	1.0	0.125
1190	0.0625	0.0	inf	inf
1191	0.0625	0.0	inf	inf
1192	0.125	0.06666667	1.0	0.125
1193	0.0625	0.0	inf	inf
1194	0.125	0.0	inf	inf
1195	0.0	0.0	inf	inf
1196	0.125	0.0	inf	inf
1197	0.125	0.0	inf	inf
1198	0.1875	0.0	inf	inf
1199	0.0625	0.0	inf	inf
1200	0.25	0.0	inf	inf
1201	0.125	0.0	inf	inf
1202	0.1875	0.071428575	1.0	0.13333334
1203	0.0	0.0	0.0	nan
1204	0.125	0.06666667	1.0	0.125
1205	0.1875	0.0	inf	inf
1206	0.125	0.06666667	1.0	0.125
1207	0.0625	0.0625	1.0	0.11764706
1208	0.0	0.0	inf	inf
1209	0.3125	0.083333336	1.0	0.15384616
1210	0.0	0.0	inf	inf
1211	0.0	0.0	0.0	nan
1212	0.125	0.06666667	1.0	0.125
1213	0.125	0.0	inf	inf
1214	0.0625	0.0	inf	inf
1215	0.0625	0.0625	1.0	0.11764706
1216	0.0	0.0	inf	inf
1217	0.0625	0.0	inf	inf
1218	0.0625	0.0625	1.0	0.11764706
1219	0.125	0.0	inf	inf
1220	0.1875	0.071428575	1.0	0.13333334
1221	0.0	0.0	inf	inf
1222	0.0625	0.0	inf	inf
1223	0.1875	0.0	inf	inf
1224	0.125	0.125	1.0	0.22222222
1225	0.0625	0.071428575	0.33333334	0.11764707
1226	0.125	0.06666667	1.0	0.125
1227	0.0	0.0	0.0	nan
1228	0.0625	0.0	inf	inf
1229	0.0625	0.0	inf	inf
1230	0.1875	0.0	inf	inf
1231	0.0	0.0	inf	inf
1232	0.1875	0.0	0.0	nan
1233	0.25	0.0	inf	inf
1234	0.0	0.0	inf	inf
1235	0.125	0.06666667	1.0	0.125
1236	0.1875	0.0	inf	inf
1237	0.0625	0.0	inf	inf
1238	0.125	0.0	inf	inf
1239	0.25	0.07692308	1.0	0.14285713
1240	0.0625	0.0	inf	inf
1241	0.0625	0.0625	1.0	0.11764706
1242	0.0	0.0	inf	inf
1243	0.0625	0.0	inf	inf
1244	0.125	0.0	inf	inf
1245	0.25	0.0	inf	inf
1246	0.0625	0.0	inf	inf
1247	0.125	0.0	inf	inf
1248	0.125	0.0	inf	inf
1249	0.0625	0.0	0.0	nan
1250	0.125	0.0	inf	inf
1251	0.0	0.0	inf	inf
1252	0.125	0.0	inf	inf
1253	0.0625	0.0	inf	inf
1254	0.1875	0.071428575	1.0	0.13333334
1255	0.1875	0.071428575	1.0	0.13333334
1256	0.0625	0.0	inf	inf
1257	0.0625	0.0	inf	inf
1258	0.0625	0.0	0.0	nan
1259	0.0625	0.0	0.0	nan
1260	0.125	0.0	inf	inf
1261	0.1875	0.0	inf	inf
1262	0.25	0.14285715	1.0	0.25
1263	0.125	0.06666667	1.0	0.125
1264	0.125	0.06666667	1.0	0.125
1265	0.125	0.06666667	1.0	0.125
1266	0.25	0.07692308	1.0	0.14285713
1267	0.0625	0.0625	1.0	0.11764706
1268	0.1875	0.13333334	1.0	0.23529413
1269	0.125	0.0	inf	inf
1270	0.1875	0.071428575	1.0	0.13333334
1271	0.0625	0.0	inf	inf
1272	0.1875	0.0	inf	inf
1273	0.0625	0.0625	1.0	0.11764706
1274	0.0	0.0	inf	inf
1275	0.125	0.06666667	1.0	0.125
1276	0.0625	0.0	inf	inf
1277	0.0	0.0	inf	inf
1278	0.0	0.0	inf	inf
1279	0.0	0.0	inf	inf
1280	0.125	0.06666667	1.0	0.125
1281	0.1875	0.071428575	1.0	0.13333334
1282	0.0625	0.0	inf	inf
1283	0.0625	0.0	inf	inf
1284	0.25	0.14285715	1.0	0.25
1285	0.0625	0.0	inf	inf
1286	0.125	0.0	inf	inf
1287	0.1875	0.0	inf	inf
1288	0.125	0.13333334	0.6666667	0.22222224
1289	0.125	0.0	inf	inf
1290	0.0625	0.0	inf	inf
1291	0.125	0.0	inf	inf
1292	0.0	0.0	0.0	nan
1293	0.125	0.06666667	1.0	0.125
1294	0.25	0.0	inf	inf
1295	0.0625	0.0625	1.0	0.11764706
1296	0.125	0.06666667	1.0	0.125
1297	0.125	0.06666667	1.0	0.125
1298	0.0	0.0	inf	inf
1299	0.125	0.0	inf	inf
1300	0.0625	0.0	inf	inf
1301	0.1875	0.13333334	1.0	0.23529413
1302	0.0	0.0	inf	inf
1303	0.0625	0.0	inf	inf
1304	0.25	0.2	1.0	0.3333333
1305	0.0	0.0	inf	inf
1306	0.1875	0.071428575	1.0	0.13333334
1307	0.1875	0.071428575	1.0	0.13333334
1308	0.0625	0.0	inf	inf
1309	0.0	0.0	inf	inf
1310	0.0625	0.0	inf	inf
1311	0.1875	0.13333334	1.0	0.23529413
1312	0.125	0.0	inf	inf
1313	0.125	0.0	inf	inf
1314	0.125	0.06666667	1.0	0.125
1315	0.125	0.071428575	0.5	0.125
1316	0.125	0.06666667	1.0	0.125
1317	0.0625	0.0625	1.0	0.11764706
1318	0.125	0.06666667	1.0	0.125
1319	0.125	0.071428575	0.5	0.125
1320	0.0625	0.0	inf	inf
1321	0.0625	0.0	0.0	nan
1322	0.25	0.0	inf	inf
1323	0.25	0.14285715	1.0	0.25
1324	0.0625	0.0625	1.0	0.11764706
1325	0.125	0.06666667	1.0	0.125
1326	0.0625	0.0	0.0	nan
1327	0.0625	0.0625	1.0	0.11764706
1328	0.125	0.06666667	1.0	0.125
1329	0.125	0.125	1.0	0.22222222
1330	0.1875	0.0	inf	inf
1331	0.3125	0.0	inf	inf
1332	0.0	0.0	inf	inf
1333	0.125	0.0	inf	inf
1334	0.0	0.0	inf	inf
1335	0.1875	0.0	inf	inf
1336	0.0625	0.0	inf	inf
1337	0.1875	0.13333334	1.0	0.23529413
1338	0.1875	0.0	inf	inf
1339	0.0	0.0	inf	inf
1340	0.0625	0.0	inf	inf
1341	0.1875	0.071428575	1.0	0.13333334
1342	0.125	0.06666667	1.0	0.125
1343	0.0625	0.0	inf	inf
1344	0.1875	0.0	inf	inf
1345	0.0	0.0	inf	inf
1346	0.25	0.07692308	1.0	0.14285713
1347	0.0	0.0	inf	inf
1348	0.1875	0.0	inf	inf
1349	0.3125	0.083333336	1.0	0.15384616
1350	0.0625	0.0625	1.0	0.11764706
1351	0.0	0.0	0.0	nan
1352	0.0625	0.0	inf	inf
1353	0.1875	0.071428575	1.0	0.13333334
1354	0.0	0.0	inf	inf
1355	0.0625	0.0	inf	inf
1356	0.125	0.0	inf	inf
1357	0.0625	0.0	0.0	nan
1358	0.0625	0.0	inf	inf
1359	0.1875	0.071428575	1.0	0.13333334
1360	0.0	0.0	inf	inf
1361	0.0625	0.0	inf	inf
1362	0.125	0.0	inf	inf
1363	0.3125	0.15384616	1.0	0.26666668
1364	0.25	0.07692308	1.0	0.14285713
1365	0.0625	0.06666667	0.5	0.11764707
1366	0.0625	0.0	inf	inf
1367	0.1875	0.07692308	0.5	0.13333334
1368	0.0625	0.0	inf	inf
1369	0.0625	0.0	inf	inf
1370	0.125	0.0	0.0	nan
1371	0.0	0.0	inf	inf
1372	0.0625	0.0	inf	inf
1373	0.0625	0.0	inf	inf
1374	0.0625	0.0	inf	inf
1375	0.0625	0.0625	1.0	0.11764706
1376	0.0625	0.0	inf	inf
1377	0.375	0.16666667	1.0	0.2857143
1378	0.0625	0.0	inf	inf
1379	0.3125	0.083333336	1.0	0.15384616
1380	0.125	0.0	inf	inf
1381	0.1875	0.0	inf	inf
1382	0.125	0.06666667	1.0	0.125
1383	0.125	0.125	1.0	0.22222222
1384	0.1875	0.0	0.0	nan
1385	0.0625	0.0	inf	inf
1386	0.0625	0.06666667	0.5	0.11764707
1387	0.125	0.06666667	1.0	0.125
1388	0.0	0.0	inf	inf
1389	0.0625	0.0	inf	inf
1390	0.0625	0.0	inf	inf
1391	0.0625	0.0625	1.0	0.11764706
1392	0.125	0.06666667	1.0	0.125
1393	0.125	0.0	inf	inf
1394	0.125	0.06666667	1.0	0.125
1395	0.1875	0.071428575	1.0	0.13333334
1396	0.125	0.06666667	1.0	0.125
1397	0.0625	0.0625	1.0	0.11764706
1398	0.0625	0.0625	1.0	0.11764706
1399	0.0625	0.0	inf	inf
1400	0.0625	0.0	inf	inf
1401	0.0625	0.0	0.0	nan
1402	0.0	0.0	inf	inf
1403	0.125	0.0	inf	inf
1404	0.1875	0.0	inf	inf
1405	0.25	0.14285715	1.0	0.25
1406	0.1875	0.0	0.0	nan
1407	0.125	0.0	inf	inf
1408	0.0625	0.0625	1.0	0.11764706
1409	0.125	0.0	inf	inf
1410	0.125	0.06666667	1.0	0.125
1411	0.125	0.06666667	1.0	0.125
1412	0.0625	0.0	inf	inf
1413	0.125	0.06666667	1.0	0.125
1414	0.0625	0.0	inf	inf
1415	0.125	0.06666667	1.0	0.125
1416	0.125	0.0	inf	inf
1417	0.0	0.0	inf	inf
1418	0.0625	0.0	inf	inf
1419	0.0625	0.0625	1.0	0.11764706
1420	0.0	0.0	inf	inf
1421	0.0625	0.0	inf	inf
1422	0.0625	0.0625	1.0	0.11764706
1423	0.0625	0.0625	1.0	0.11764706
1424	0.125	0.071428575	0.5	0.125
1425	0.0	0.0	inf	inf
1426	0.0625	0.0	inf	inf
1427	0.125	0.0	inf	inf
1428	0.1875	0.071428575	1.0	0.13333334
1429	0.0	0.0	inf	inf
1430	0.1875	0.0	inf	inf
1431	0.125	0.0	0.0	nan
1432	0.0	0.0	0.0	nan
1433	0.1875	0.0	inf	inf
1434	0.125	0.0	inf	inf
1435	0.0	0.0	inf	inf
1436	0.1875	0.0	0.0	nan
1437	0.125	0.0	inf	inf
1438	0.1875	0.071428575	1.0	0.13333334
1439	0.0625	0.0	inf	inf
1440	0.3125	0.15384616	1.0	0.26666668
1441	0.125	0.06666667	1.0	0.125
1442	0.125	0.0	inf	inf
1443	0.125	0.0	inf	inf
1444	0.125	0.06666667	1.0	0.125
1445	0.0625	0.0	inf	inf
1446	0.125	0.0	inf	inf
1447	0.3125	0.083333336	1.0	0.15384616
1448	0.0625	0.0625	1.0	0.11764706
1449	0.1875	0.0	inf	inf
1450	0.125	0.06666667	1.0	0.125
1451	0.3125	0.0	inf	inf
1452	0.0625	0.0625	1.0	0.11764706
1453	0.125	0.06666667	1.0	0.125
1454	0.125	0.125	1.0	0.22222222
1455	0.0625	0.0	inf	inf
1456	0.125	0.125	1.0	0.22222222
1457	0.125	0.06666667	1.0	0.125
1458	0.125	0.0	inf	inf
1459	0.4375	0.18181819	1.0	0.3076923
1460	0.0	0.0	inf	inf
1461	0.25	0.14285715	1.0	0.25
1462	0.0625	0.0	0.0	nan
1463	0.1875	0.13333334	1.0	0.23529413
1464	0.1875	0.0	inf	inf
1465	0.1875	0.0	inf	inf
1466	0.0625	0.0	inf	inf
1467	0.3125	0.15384616	1.0	0.26666668
1468	0.1875	0.0	inf	inf
1469	0.0625	0.0625	1.0	0.11764706
1470	0.0	0.0	inf	inf
1471	0.0625	0.0	0.0	nan
1472	0.0	0.0	inf	inf
1473	0.125	0.06666667	1.0	0.125
1474	0.0625	0.0	inf	inf
1475	0.0	0.0	inf	inf
1476	0.125	0.0	inf	inf
1477	0.25	0.083333336	0.5	0.14285715
1478	0.375	0.09090909	1.0	0.16666667
1479	0.0625	0.0	inf	inf
1480	0.0	0.0	inf	inf
